Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_031904	FRMD8	up	4010913	0.140570608	7.630722183	2.292082632	0.03330019	0.496146629	-4.265744525	NM_031904 // FRMD8 // FERM domain containing 8 // 11q13 // 83786 /// ENST00000317568 // FRMD8 // FERM domain containing 8 // 11q13 // 83786 /// BC128150 // FKSG43 // FKSG43 gene // Xq11.1 // 83957 /// BC044658 // FRMD8 // FERM domain containing 8 // 11q13 // 83786 /// ENST00000355991 // FRMD8 // FERM domain containing 8 // 11q13 // 83786
NM_173832	ZFP41	up	3119450	0.114060416	7.354432483	2.291941818	0.033309823	0.496146629	-4.266005991	NM_173832 // ZFP41 // zinc finger protein 41 homolog (mouse) // 8q24.3 // 286128 /// ENST00000330701 // ZFP41 // zinc finger protein 41 homolog (mouse) // 8q24.3 // 286128 /// BC034608 // ZFP41 // zinc finger protein 41 homolog (mouse) // 8q24.3 // 286128 /// ENST00000324192 // ZFP41 // zinc finger protein 41 homolog (mouse) // 8q24.3 // 286128
NM_014819	PJA2	down	2870397	-0.192054816	10.34448344	-2.291499487	0.033340098	0.496202508	-4.266827264	NM_014819 // PJA2 // praja 2, RING-H2 motif containing // 5q21.3 // 9867 /// ENST00000361189 // PJA2 // praja 2, RING-H2 motif containing // 5q21.3 // 9867 /// ENST00000361557 // PJA2 // praja 2, RING-H2 motif containing // 5q21.3 // 9867 /// BC030826 // PJA2 // praja 2, RING-H2 motif containing // 5q21.3 // 9867
NM_003003	SEC14L1	down	3735752	-0.252106421	9.387758132	-2.29069948	0.033394918	0.496325752	-4.268312401	NM_003003 // SEC14L1 // SEC14-like 1 (S. cerevisiae) // 17q25.1-q25.2 // 6397 /// NM_001039573 // SEC14L1 // SEC14-like 1 (S. cerevisiae) // 17q25.1-q25.2 // 6397 /// ENST00000262775 // SEC14L1 // SEC14-like 1 (S. cerevisiae) // 17q25.1-q25.2 // 6397 /// ENST00000392476 // SEC14L1 // SEC14-like 1 (S. cerevisiae) // 17q25.1-q25.2 // 6397 /// D67029 // SEC14L1 // SEC14-like 1 (S. cerevisiae) // 17q25.1-q25.2 // 6397 /// ENST00000374996 // C17orf86 // chromosome 17 open reading frame 86 // 17q25.2 // 654434 /// BX648413 // C17orf86 // chromosome 17 open reading frame 86 // 17q25.2 // 654434 /// AB208811 // SEC14L1 // SEC14-like 1 (S. cerevisiae) // 17q25.1-q25.2 // 6397
NM_018090	NECAP2	up	2322389	0.11015319	10.91455619	2.290604403	0.033401439	0.496325752	-4.268488884	NM_018090 // NECAP2 // NECAP endocytosis associated 2 // 1p36.13 // 55707 /// ENST00000337132 // NECAP2 // NECAP endocytosis associated 2 // 1p36.13 // 55707 /// ENST00000263498 // NECAP2 // NECAP endocytosis associated 2 // 1p36.13 // 55707 /// AK024468 // NECAP2 // NECAP endocytosis associated 2 // 1p36.13 // 55707 /// AK223344 // NECAP2 // NECAP endocytosis associated 2 // 1p36.13 // 55707
NM_000626	CD79B	down	3766533	-0.389428732	9.506002736	-2.288795714	0.033525708	0.497776946	-4.271845388	NM_000626 // CD79B // CD79b molecule, immunoglobulin-associated beta // 17q23 // 974 /// NM_001039933 // CD79B // CD79b molecule, immunoglobulin-associated beta // 17q23 // 974 /// NM_021602 // CD79B // CD79b molecule, immunoglobulin-associated beta // 17q23 // 974 /// ENST00000006750 // CD79B // CD79b molecule, immunoglobulin-associated beta // 17q23 // 974 /// ENST00000349817 // CD79B // CD79b molecule, immunoglobulin-associated beta // 17q23 // 974 /// M89957 // CD79B // CD79b molecule, immunoglobulin-associated beta // 17q23 // 974 /// ENST00000392795 // CD79B // CD79b molecule, immunoglobulin-associated beta // 17q23 // 974
NM_002212	EIF6	up	3903836	0.144193873	10.46589583	2.287282823	0.033629982	0.498929182	-4.274651812	NM_002212 // EIF6 // eukaryotic translation initiation factor 6 // 20q12 // 3692 /// NM_181468 // EIF6 // eukaryotic translation initiation factor 6 // 20q12 // 3692 /// NM_181466 // EIF6 // eukaryotic translation initiation factor 6 // 20q12 // 3692 /// ENST00000374450 // EIF6 // eukaryotic translation initiation factor 6 // 20q12 // 3692 /// ENST00000374436 // EIF6 // eukaryotic translation initiation factor 6 // 20q12 // 3692 /// ENST00000374443 // EIF6 // eukaryotic translation initiation factor 6 // 20q12 // 3692 /// ENST00000334968 // EIF6 // eukaryotic translation initiation factor 6 // 20q12 // 3692 /// BC001119 // EIF6 // eukaryotic translation initiation factor 6 // 20q12 // 3692
BC131614	C1orf104	up	2437401	0.208878214	7.121846583	2.286806337	0.033662885	0.499021589	-4.27553548	BC131614 // C1orf104 // chromosome 1 open reading frame 104 // 1q22 // 284618 /// AK125510 // C1orf104 // chromosome 1 open reading frame 104 // 1q22 // 284618 /// AK093295 // C1orf104 // chromosome 1 open reading frame 104 // 1q22 // 284618
NM_016339	RAPGEFL1	up	3720817	0.221880494	6.361517151	2.286315696	0.033696796	0.499128787	-4.276445291	NM_016339 // RAPGEFL1 // Rap guanine nucleotide exchange factor (GEF)-like 1 // 17q21.1-q21.2 // 51195 /// ENST00000264644 // RAPGEFL1 // Rap guanine nucleotide exchange factor (GEF)-like 1 // 17q21.1-q21.2 // 51195 /// AF117946 // RAPGEFL1 // Rap guanine nucleotide exchange factor (GEF)-like 1 // 17q21.1-q21.2 // 51195
NM_020448	NPAL3	down	2325410	-0.161243653	7.52464944	-2.284988618	0.033788677	0.500037316	-4.278905578	NM_020448 // NPAL3 // NIPA-like domain containing 3 // 1p36.12-p35.1 // 57185 /// ENST00000374399 // NPAL3 // NIPA-like domain containing 3 // 1p36.12-p35.1 // 57185 /// BC063583 // NPAL3 // NIPA-like domain containing 3 // 1p36.12-p35.1 // 57185 /// ENST00000003912 // NPAL3 // NIPA-like domain containing 3 // 1p36.12-p35.1 // 57185 /// ENST00000389490 // NPAL3 // NIPA-like domain containing 3 // 1p36.12-p35.1 // 57185 /// ENST00000339255 // NPAL3 // NIPA-like domain containing 3 // 1p36.12-p35.1 // 57185 /// ENST00000358028 // NPAL3 // NIPA-like domain containing 3 // 1p36.12-p35.1 // 57185
BC036456	FLJ38973	down	2521997	-0.205612072	7.875782826	-2.284266743	0.033838753	0.500037316	-4.280243532	BC036456 // FLJ38973 // hypothetical protein FLJ38973 // 2q33.1 // 205327 /// ENST00000319974 // FLJ38973 // hypothetical protein FLJ38973 // 2q33.1 // 205327
NM_005008	NHP2L1	up	3439268	0.136491548	6.831204109	2.284262564	0.033839043	0.500037316	-4.280251277	NM_005008 // NHP2L1 // NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) // 22q13.2-q13.31 // 4809 /// NM_001003796 // NHP2L1 // NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) // 22q13.2-q13.31 // 4809 /// ENST00000355257 // NHP2L1 // NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) // 22q13.2-q13.31 // 4809 /// ENST00000215956 // NHP2L1 // NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) // 22q13.2-q13.31 // 4809 /// AF155235 // NHP2L1 // NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) // 22q13.2-q13.31 // 4809
NM_002210	ITGAV	up	2519229	0.207807163	7.776217483	2.283888108	0.033865046	0.500037316	-4.280945215	NM_002210 // ITGAV // integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51) // 2q31-q32 // 3685 /// ENST00000261023 // ITGAV // integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51) // 2q31-q32 // 3685 /// M14648 // ITGAV // integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51) // 2q31-q32 // 3685 /// ENST00000374907 // ITGAV // integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51) // 2q31-q32 // 3685
NM_002114	HIVEP1	up	2895159	0.200796206	9.575430671	2.280377484	0.034109729	0.503042634	-4.287447933	NM_002114 // HIVEP1 // human immunodeficiency virus type I enhancer binding protein 1 // 6p24-p22.3 // 3096 /// ENST00000379388 // HIVEP1 // human immunodeficiency virus type I enhancer binding protein 1 // 6p24-p22.3 // 3096 /// ENST00000399469 // HIVEP1 // human immunodeficiency virus type I enhancer binding protein 1 // 6p24-p22.3 // 3096 /// ENST00000322552 // HIVEP1 // human immunodeficiency virus type I enhancer binding protein 1 // 6p24-p22.3 // 3096 /// ENST00000379382 // HIVEP1 // human immunodeficiency virus type I enhancer binding protein 1 // 6p24-p22.3 // 3096 /// X51435 // HIVEP1 // human immunodeficiency virus type I enhancer binding protein 1 // 6p24-p22.3 // 3096
NM_001004484	OR13D1	up	3182930	0.184993029	4.438610927	2.28019689	0.03412236	0.503042634	-4.287782294	NM_001004484 // OR13D1 // olfactory receptor, family 13, subfamily D, member 1 // 9q31.1 // 286365 /// ENST00000318763 // OR13D1 // olfactory receptor, family 13, subfamily D, member 1 // 9q31.1 // 286365
NM_003711	PPAP2A	up	2857204	0.214314041	6.31862243	2.278299862	0.034255301	0.504360207	-4.291293634	NM_003711 // PPAP2A // phosphatidic acid phosphatase type 2A // 5q11 // 8611 /// NM_176895 // PPAP2A // phosphatidic acid phosphatase type 2A // 5q11 // 8611 /// NR_001575 // RNF138P1 // ring finger protein 138 pseudogene 1 // 5q11.2 // 379013 /// ENST00000307259 // PPAP2A // phosphatidic acid phosphatase type 2A // 5q11 // 8611 /// ENST00000264775 // PPAP2A // phosphatidic acid phosphatase type 2A // 5q11 // 8611 /// ENST00000399230 // RNF138 // ring finger protein 138 // 18q12.1 // 51444 /// AF014402 // PPAP2A // phosphatidic acid phosphatase type 2A // 5q11 // 8611 /// ENST00000396875 // PPAP2A // phosphatidic acid phosphatase type 2A // 5q11 // 8611 /// ENST00000396876 // PPAP2A // phosphatidic acid phosphatase type 2A // 5q11 // 8611 /// BC040295 // RNF138P1 // ring finger protein 138 pseudogene 1 // 5q11.2 // 379013
ENST00000366904	C6orf159	down	2983138	-0.226902212	6.012402033	-2.278152432	0.034265652	0.504360207	-4.291566453	ENST00000366904 // C6orf159 // chromosome 6 open reading frame 159 // 6q14.2 // 134701 /// ENST00000366904 // RIPPLY2 // ripply2 homolog (zebrafish) // 6q26 // 79992 /// AK026765 // RIPPLY2 // ripply2 homolog (zebrafish) // 6q26 // 79992
NM_000168	GLI3	up	3047660	0.172260914	4.818207781	2.27632633	0.034394109	0.505410413	-4.294944821	NM_000168 // GLI3 // GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome) // 7p13 // 2737 /// ENST00000395925 // GLI3 // GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome) // 7p13 // 2737 /// ENST00000395922 // GLI3 // GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome) // 7p13 // 2737 /// ENST00000265526 // GLI3 // GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome) // 7p13 // 2737 /// M57609 // GLI3 // GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome) // 7p13 // 2737
NM_031296	RAB33B	up	2744674	0.144944314	8.292828473	2.275952487	0.034420462	0.505410413	-4.295636257	NM_031296 // RAB33B // RAB33B, member RAS oncogene family // 4q28 // 83452 /// ENST00000305626 // RAB33B // RAB33B, member RAS oncogene family // 4q28 // 83452 /// AF350420 // RAB33B // RAB33B, member RAS oncogene family // 4q28 // 83452
#VALUE!	#VALUE!	up	4038537	0.138291827	8.30843946	2.275876368	0.03442583	0.505410413	-4.295777034	---
NM_178542	C17orf65	up	3758928	0.250925042	7.581057841	2.275460207	0.034455192	0.505410413	-4.296546647	NM_178542 // C17orf65 // chromosome 17 open reading frame 65 // 17q21.31 // 339201 /// ENST00000303061 // C17orf65 // chromosome 17 open reading frame 65 // 17q21.31 // 339201 /// BC009448 // C17orf65 // chromosome 17 open reading frame 65 // 17q21.31 // 339201
NM_005418	ST5	up	3361971	0.174036374	5.440056974	2.275220979	0.034472081	0.505410413	-4.296989021	NM_005418 // ST5 // suppression of tumorigenicity 5 // 11p15 // 6764 /// NM_213618 // ST5 // suppression of tumorigenicity 5 // 11p15 // 6764 /// NM_139157 // ST5 // suppression of tumorigenicity 5 // 11p15 // 6764 /// ENST00000357665 // ST5 // suppression of tumorigenicity 5 // 11p15 // 6764 /// ENST00000313726 // ST5 // suppression of tumorigenicity 5 // 11p15 // 6764 /// ENST00000353815 // ST5 // suppression of tumorigenicity 5 // 11p15 // 6764 /// BC036655 // ST5 // suppression of tumorigenicity 5 // 11p15 // 6764 /// ENST00000396665 // ST5 // suppression of tumorigenicity 5 // 11p15 // 6764
NM_001080414	CCDC88C	down	3576441	-0.17315496	8.540706118	-2.274494019	0.034523449	0.505767179	-4.298333128	NM_001080414 // CCDC88C // coiled-coil domain containing 88C // 14q32.12 // 440193 /// ENST00000389857 // CCDC88C // coiled-coil domain containing 88C // 14q32.12 // 440193 /// BC035914 // CCDC88C // coiled-coil domain containing 88C // 14q32.12 // 440193 /// ENST00000389856 // CCDC88C // coiled-coil domain containing 88C // 14q32.12 // 440193
NM_178434	LCE3C	up	2359322	0.270005197	6.482995729	2.272830479	0.034641264	0.507096055	-4.301408	NM_178434 // LCE3C // late cornified envelope 3C // 1q21.3 // 353144 /// ENST00000333881 // LCE3C // late cornified envelope 3C // 1q21.3 // 353144 /// BC130365 // LCE3C // late cornified envelope 3C // 1q21.3 // 353144
NM_005659	UFD1L	up	3952718	0.146407419	10.23813281	2.271550257	0.034732183	0.507977435	-4.303773478	NM_005659 // UFD1L // ubiquitin fusion degradation 1 like (yeast) // 22q11.21 // 7353 /// NM_001035247 // UFD1L // ubiquitin fusion degradation 1 like (yeast) // 22q11.21 // 7353 /// ENST00000263202 // UFD1L // ubiquitin fusion degradation 1 like (yeast) // 22q11.21 // 7353 /// ENST00000360834 // UFD1L // ubiquitin fusion degradation 1 like (yeast) // 22q11.21 // 7353 /// ENST00000399525 // UFD1L // ubiquitin fusion degradation 1 like (yeast) // 22q11.21 // 7353 /// BX648483 // UFD1L // ubiquitin fusion degradation 1 like (yeast) // 22q11.21 // 7353
NM_006420	ARFGEF2	up	3888055	0.154442851	9.25807666	2.271218503	0.034755779	0.507977435	-4.304386339	NM_006420 // ARFGEF2 // ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) // 20q13.13 // 10564 /// ENST00000371917 // ARFGEF2 // ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) // 20q13.13 // 10564 /// AF084521 // ARFGEF2 // ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) // 20q13.13 // 10564
NM_005356	LCK	down	2328841	-0.27793093	9.48102773	-2.269996835	0.034842799	0.508672994	-4.30664273	NM_005356 // LCK // lymphocyte-specific protein tyrosine kinase // 1p34.3 // 3932 /// NM_001042771 // LCK // lymphocyte-specific protein tyrosine kinase // 1p34.3 // 3932 /// ENST00000336890 // LCK // lymphocyte-specific protein tyrosine kinase // 1p34.3 // 3932 /// ENST00000398345 // LCK // lymphocyte-specific protein tyrosine kinase // 1p34.3 // 3932 /// BC013200 // LCK // lymphocyte-specific protein tyrosine kinase // 1p34.3 // 3932 /// ENST00000373562 // LCK // lymphocyte-specific protein tyrosine kinase // 1p34.3 // 3932 /// ENST00000373564 // LCK // lymphocyte-specific protein tyrosine kinase // 1p34.3 // 3932
NM_153704	TMEM67	up	3107242	0.331052059	6.527832779	2.269787232	0.03485775	0.508672994	-4.307029794	NM_153704 // TMEM67 // transmembrane protein 67 // 8q22.1 // 91147 /// ENST00000323130 // TMEM67 // transmembrane protein 67 // 8q22.1 // 91147 /// BC054338 // TMEM67 // transmembrane protein 67 // 8q22.1 // 91147 /// ENST00000356610 // TMEM67 // transmembrane protein 67 // 8q22.1 // 91147
NM_001111061	NHLH2	up	2429613	0.197639549	4.782680863	2.268814405	0.034927215	0.509162079	-4.308825992	NM_001111061 // NHLH2 // nescient helix loop helix 2 // 1p12-p11 // 4808 /// NM_005599 // NHLH2 // nescient helix loop helix 2 // 1p12-p11 // 4808 /// ENST00000369506 // NHLH2 // nescient helix loop helix 2 // 1p12-p11 // 4808 /// ENST00000320238 // NHLH2 // nescient helix loop helix 2 // 1p12-p11 // 4808 /// AK056621 // NHLH2 // nescient helix loop helix 2 // 1p12-p11 // 4808
NM_003718	CDC2L5	down	2998536	-0.145440521	8.879635242	-2.267645019	0.035010885	0.509162079	-4.31098453	NM_003718 // CDC2L5 // cell division cycle 2-like 5 (cholinesterase-related cell division controller) // 7p13 // 8621 /// NM_031267 // CDC2L5 // cell division cycle 2-like 5 (cholinesterase-related cell division controller) // 7p13 // 8621 /// ENST00000181839 // CDC2L5 // cell division cycle 2-like 5 (cholinesterase-related cell division controller) // 7p13 // 8621 /// ENST00000340829 // CDC2L5 // cell division cycle 2-like 5 (cholinesterase-related cell division controller) // 7p13 // 8621 /// M80629 // CDC2L5 // cell division cycle 2-like 5 (cholinesterase-related cell division controller) // 7p13 // 8621 /// ENST00000326351 // CDC2L5 // cell division cycle 2-like 5 (cholinesterase-related cell division controller) // 7p13 // 8621 /// ENST00000310016 // CDC2L5 // cell division cycle 2-like 5 (cholinesterase-related cell division controller) // 7p13 // 8621
NM_152835	PDIK1L	down	2326286	-0.161531367	8.023558678	-2.266756152	0.035074608	0.509162079	-4.31262484	NM_152835 // PDIK1L // PDLIM1 interacting kinase 1 like // 1p36.11 // 149420 /// ENST00000374271 // PDIK1L // PDLIM1 interacting kinase 1 like // 1p36.11 // 149420 /// ENST00000374269 // PDIK1L // PDLIM1 interacting kinase 1 like // 1p36.11 // 149420 /// BC028713 // PDIK1L // PDLIM1 interacting kinase 1 like // 1p36.11 // 149420
NM_001042510	ZNF706	down	3147020	-0.146307195	9.642638811	-2.266481946	0.035094287	0.509162079	-4.313130783	NM_001042510 // ZNF706 // zinc finger protein 706 // 8q22.3 // 51123 /// NM_016096 // ZNF706 // zinc finger protein 706 // 8q22.3 // 51123 /// NM_001042511 // ZNF706 // zinc finger protein 706 // 8q22.3 // 51123 /// ENST00000395944 // ZNF706 // zinc finger protein 706 // 8q22.3 // 51123 /// ENST00000311212 // ZNF706 // zinc finger protein 706 // 8q22.3 // 51123 /// BC068524 // ZNF706 // zinc finger protein 706 // 8q22.3 // 51123
NM_001098272	HMGCS1	down	2855501	-0.21041409	9.606675215	-2.266165587	0.035117004	0.509162079	-4.313714462	NM_001098272 // HMGCS1 // 3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble) // 5p14-p13 // 3157 /// NM_002130 // HMGCS1 // 3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble) // 5p14-p13 // 3157 /// ENST00000325110 // HMGCS1 // 3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble) // 5p14-p13 // 3157 /// BC083514 // HMGCS1 // 3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble) // 5p14-p13 // 3157
BC010491	C2orf59	down	2492496	-0.336826667	9.41189005	-2.265584078	0.035158796	0.509162079	-4.314787217	BC010491 // C2orf59 // chromosome 2 open reading frame 59 // 2p11.2 // 112597 /// BC014776 // LOC541471 // hypothetical LOC541471 // 2q13 // 541471 /// BC070201 // LOC541471 // hypothetical LOC541471 // 2q13 // 541471 /// ENST00000308604 // C2orf59 // chromosome 2 open reading frame 59 // 2p11.2 // 112597 /// ENST00000331944 // C2orf59 // chromosome 2 open reading frame 59 // 2p11.2 // 112597 /// BC073906 // C2orf59 // chromosome 2 open reading frame 59 // 2p11.2 // 112597
NM_018010	IFT57	down	2687840	-0.20545674	6.777459683	-2.265400299	0.035172013	0.509162079	-4.315126216	NM_018010 // IFT57 // intraflagellar transport 57 homolog (Chlamydomonas) // 3q13.12 // 55081 /// ENST00000264538 // IFT57 // intraflagellar transport 57 homolog (Chlamydomonas) // 3q13.12 // 55081 /// AF139576 // IFT57 // intraflagellar transport 57 homolog (Chlamydomonas) // 3q13.12 // 55081
NM_005633	SOS1	down	2549092	-0.288623028	8.060937541	-2.265359224	0.035174968	0.509162079	-4.315201981	NM_005633 // SOS1 // son of sevenless homolog 1 (Drosophila) // 2p22-p21 // 6654 /// ENST00000395038 // SOS1 // son of sevenless homolog 1 (Drosophila) // 2p22-p21 // 6654 /// L13857 // SOS1 // son of sevenless homolog 1 (Drosophila) // 2p22-p21 // 6654 /// ENST00000263879 // SOS1 // son of sevenless homolog 1 (Drosophila) // 2p22-p21 // 6654
NM_006095	ATP8A1	down	2767378	-0.299411839	9.426555612	-2.265172477	0.035188405	0.509162079	-4.315546433	NM_006095 // ATP8A1 // ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 // 4p14-p12 // 10396 /// NM_001105529 // ATP8A1 // ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 // 4p14-p12 // 10396 /// ENST00000381668 // ATP8A1 // ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 // 4p14-p12 // 10396 /// ENST00000264449 // ATP8A1 // ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 // 4p14-p12 // 10396 /// AB013452 // ATP8A1 // ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 // 4p14-p12 // 10396 /// ENST00000381662 // ATP8A1 // ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 // 4p14-p12 // 10396
