NCBI.refseq	mouse.gene.symbol	chr	num.cellline.eligible	num.cellline.mono	num.cellline.mono.trend
NM_021327	Tnip1	chr11	4	0	0
NM_139064	Tnip2	chr5	4	1	0
NM_001110147	Tnk2	chr16	0	0	0
NM_001081260	Tnks1bp1	chr2	4	0	0
NM_001163635	Tnks2	chr19	4	0	0
NM_009393	Tnnc1	chr14	0	0	0
NM_177296	Tnpo3	chr6	4	0	0
NM_022312	Tnr	chr1	2	0	0
NM_001122730	Tnrc18	chr5	0	0	0
NM_178242	Tnrc18	chr5	0	0	0
NM_144925	Tnrc6a	chr7	4	0	0
NM_198022	Tnrc6c	chr11	4	0	1
NM_027884	Tns1	chr1	1	0	1
NM_001083587	Tns3	chr11	4	0	0
NM_009427	Tob1	chr11	4	0	0
NM_020507	Tob2	chr15	4	0	0
NM_026654	Toe1	chr4	4	0	0
NM_023764	Tollip	chr7	4	0	0
NM_028011	Tom1l1	chr11	4	0	0
NM_001039093	Tom1l2	chr11	0	0	0
NM_172609	Tomm22	chr15	4	3	1
NM_025996	Tomm34	chr2	4	0	0
NM_001099675	Tomm5	chr4	0	0	0
NM_001164729	Tomm6	chr17	3	0	2
NM_025365	Tomm6	chr17	1	0	0
NM_025394	Tomm7	chr5	2	2	0
NM_138599	Tomm70a	chr16	4	0	0
NM_001081679	Tomt	chr7	1	0	1
NM_009408	Top1	chr2	4	0	0
NM_028404	Top1mt	chr15	4	1	0
NM_011623	Top2a	chr11	4	1	2
NM_009409	Top2b	chr14	4	0	0
NM_009410	Top3a	chr11	2	0	0
NM_011624	Top3b	chr16	4	0	0
NM_176979	Topbp1	chr9	4	0	0
NM_134097	Topors	chr4	4	0	0
NM_144884	Tor1a	chr2	4	0	0
NM_001160181	Tor1aip2	chr1	0	0	0
NM_022329	Tor1aip2	chr1	1	0	0
NM_172843	Tor1aip2	chr1	4	0	0
NM_133673	Tor1b	chr2	4	0	0
NM_152800	Tor2a	chr2	4	0	0
NM_023141	Tor3a	chr1	4	1	1
NM_145711	Tox	chr4	1	0	0
NM_001098799	Tox2	chr2	1	0	0
NM_023434	Tox4	chr14	4	0	0
NM_145853	Tpcn1	chr5	4	0	1
NM_146206	Tpcn2	chr7	3	0	0
NM_009413	Tpd52l1	chr10	3	1	2
NM_025482	Tpd52l2	chr2	4	0	0
NM_173391	Tph2	chr10	0	0	0
NM_009415	Tpi1	chr6	4	0	0
NM_013861	Tpk1	chr6	2	0	0
NM_022314	Tpm3	chr3	4	0	0
NM_016785	Tpmt	chr13	4	0	0
NM_009906	Tpp1	chr7	4	0	0
NM_009418	Tpp2	chr1	4	0	1
NM_182839	Tppp	chr13	3	0	0
NM_133780	Tpr	chr1	4	0	1
NM_011906	Tpra1	chr6	4	0	2
NM_026388	Tprgl	chr4	4	0	0
NM_176842	Tprkb	chr6	0	0	0
NM_001130476	Tpst1	chr5	0	0	0
NM_009419	Tpst2	chr5	4	0	0
NM_198102	Tra2a	chr6	4	0	0
NM_009186	Tra2b	chr16	4	0	0
NM_026485	Trabd	chr15	4	0	0
NM_009422	Traf2	chr2	4	0	0
NM_028718	Traf3ip1	chr1	4	0	1
NM_134000	Traf3ip2	chr10	2	0	0
NM_009423	Traf4	chr11	4	0	0
NM_011633	Traf5	chr1	4	0	0
NM_009424	Traf6	chr2	4	0	0
NM_011634	Traip	chr9	3	0	0
NM_175114	Trak1	chr9	4	0	0
NM_172406	Trak2	chr1	4	0	0
NM_028173	Tram1	chr1	4	0	1
NM_146140	Tram1l1	chr3	4	0	1
NM_026508	Trap1	chr16	4	0	0
NM_001024206	Trappc1	chr11	4	1	3
NM_001081055	Trappc10	chr10	4	0	0
NM_025432	Trappc2	chrX	4	4	0
NM_021502	Trappc2l	chr8	4	0	0
NM_013718	Trappc3	chr4	4	0	0
NM_021789	Trappc4	chr9	4	0	0
NM_025701	Trappc5	chr8	4	0	0
NM_025960	Trappc6a	chr7	4	0	0
NM_030057	Trappc6b	chr12	4	0	0
NM_010067	Trdmt1	chr2	3	0	0
NM_001012236	Trex1	chr9	0	0	0
NM_011637	Trex1	chr9	0	0	0
NM_133977	Trf	chr9	4	3	1
NM_026933	Triap1	chr5	4	0	0
NM_144549	Trib1	chr15	4	0	1
NM_144551	Trib2	chr12	4	0	0
NM_175093	Trib3	chr2	2	0	0
NM_053169	Trim16	chr11	3	0	1
NM_030706	Trim2	chr3	2	1	0
NM_030731	Trim23	chr13	4	0	0
NM_145076	Trim24	chr6	4	0	0
NM_001025599	Trim26	chr17	4	0	0
NM_009054	Trim27	chr13	4	0	0
NM_011588	Trim28	chr7	4	0	0
NM_018880	Trim3	chr7	2	0	0
NM_009099	Trim30	chr7	0	0	0
NM_001161782	Trim32	chr4	0	0	0
NM_053084	Trim32	chr4	0	0	0
NM_030684	Trim34	chr7	0	0	0
NM_029979	Trim35	chr14	4	0	0
NM_197987	Trim37	chr11	4	0	1
NM_145377	Trim41	chr11	4	0	1
NM_020267	Trim44	chr2	3	0	0
NM_201373	Trim56	chr5	1	0	0
NM_025863	Trim59	chr3	4	0	0
NM_178110	Trim62	chr4	4	0	0
NM_178802	Trim65	chr11	0	0	0
NM_198632	Trim67	chr8	0	0	0
NM_198012	Trim68	chr7	3	0	0
NM_080510	Trim69	chr2	0	0	0
NM_053100	Trim8	chr19	4	0	0
NM_001110203	Trim9	chr12	1	0	0
NM_001081302	Trio	chr15	4	0	0
NM_134125	Trip10	chr17	4	0	0
NM_028446	Trip11	chr12	4	0	0
NM_133975	Trip12	chr1	4	0	1
NM_019797	Trip4	chr9	0	0	0
NM_011639	Trip6	chr5	2	1	0
NM_025873	Trit1	chr4	4	0	0
NM_028604	Trmt11	chr10	1	0	0
NM_001166370	Trmt112	chr19	4	0	1
NM_026642	Trmt12	chr15	2	0	0
NM_008307	Trmt2a	chr16	0	0	0
NM_029580	Trmt5	chr12	4	0	0
NM_175113	Trmt6	chr2	4	0	0
NM_177374	Trmt61a	chr12	0	0	0
NM_028063	Trmu	chr15	4	0	0
NM_027925	Trnau1ap	chr4	0	0	0
NM_027296	Trnt1	chr6	4	0	3
NM_001002272	Tro	chrX	2	2	0
NM_013835	Trove2	chr1	4	0	0
NM_173378	Trp53bp2	chr1	4	0	0
NM_001025246	Trp53i11	chr2	4	0	0
NM_021897	Trp53inp1	chr4	4	0	1
NM_023815	Trp53rk	chr2	0	0	0
NM_011643	Trpc1	chr9	0	0	0
NM_011644	Trpc2	chr7	2	0	0
NM_019510	Trpc3	chr3	0	0	0
NM_016984	Trpc4	chr3	0	0	0
NM_175130	Trpm4	chr7	4	0	0
NM_153417	Trpm6	chr19	0	0	0
NM_001164325	Trpm7	chr2	0	0	0
NM_021450	Trpm7	chr2	0	0	0
NM_032000	Trps1	chr15	4	0	0
NM_022017	Trpv4	chr5	1	0	1
NM_001081362	Trrap	chr5	4	0	0
NM_028115	Trub1	chr19	0	0	0
NM_029839	Trub1	chr19	0	0	0
NM_145520	Trub2	chr2	0	0	0
NR_027344	Trub2	chr2	0	0	0
NM_022887	Tsc1	chr2	4	0	0
NM_207652	Tsc22d1	chr14	4	0	0
NM_001081229	Tsc22d2	chr3	3	0	1
NM_023910	Tsc22d4	chr5	4	0	0
NM_025677	Tsen15	chr1	4	0	0
NM_199033	Tsen2	chr6	4	0	0
NM_029557	Tsen54	chr11	4	0	1
NM_025537	Tsfm	chr10	1	0	0
NM_021884	Tsg101	chr7	4	0	1
NM_207228	Tsga10	chr1	1	0	0
NM_031998	Tsga14	chr6	4	0	1
NM_001081300	Tshz1	chr18	4	0	0
NM_080455	Tshz2	chr2	3	0	1
NM_172298	Tshz3	chr7	0	0	0
NM_001077591	Tsks	chr7	0	0	0
NM_011650	Tsn	chr1	4	0	1
NM_026743	Tspan11	chr6	0	0	0
NM_173007	Tspan12	chr6	4	0	0
NM_025359	Tspan13	chr12	4	0	3
NM_145928	Tspan14	chr14	4	0	0
NM_197996	Tspan15	chr10	4	0	1
NM_028841	Tspan17	chr13	2	0	1
NM_027533	Tspan2	chr3	1	0	0
NM_019793	Tspan3	chr9	4	0	0
NM_025982	Tspan31	chr10	4	0	0
NM_146173	Tspan33	chr6	0	0	0
NM_053082	Tspan4	chr7	4	0	0
NM_019571	Tspan5	chr3	4	0	3
NM_019656	Tspan6	chrX	4	4	0
NM_019634	Tspan7	chrX	4	4	0
NM_175414	Tspan9	chr6	4	0	0
NM_009775	Tspo	chr15	1	1	0
NM_009433	Tspyl1	chr10	4	0	0
NM_029836	Tspyl2	chrX	4	4	0
NM_198617	Tspyl3	chr2	0	0	0
NM_030203	Tspyl4	chr10	4	0	0
NM_001085421	Tspyl5	chr15	0	0	0
NM_177325	Tsr1	chr11	4	0	0
NM_009437	Tst	chr15	3	0	1
NM_031201	Tsta3	chr15	4	0	1
NM_173033	Tstd2	chr4	4	0	1
NM_001162864	Ttbk1	chr17	1	0	0
NM_133795	Ttc1	chr11	4	0	0
NM_145607	Ttc13	chr8	4	0	0
NM_025978	Ttc14	chr3	0	0	0
NM_183106	Ttc17	chr2	4	0	0
NM_028360	Ttc19	chr11	0	0	0
NM_001047604	Ttc21b	chr2	4	0	0
NM_153600	Ttc26	chr6	0	0	0
NM_152817	Ttc27	chr17	4	0	0
NM_024477	Ttc28	chr5	2	0	0
NM_009441	Ttc3	chr16	4	0	0
NM_030188	Ttc30a1	chr2	1	0	1
NM_028235	Ttc30b	chr2	4	0	1
NM_029321	Ttc32	chr12	0	0	0
NM_026213	Ttc33	chr15	4	0	0
NM_025736	Ttc35	chr15	4	0	0
NM_001033337	Ttc38	chr15	0	0	0
NM_027238	Ttc39b	chr4	3	0	0
NM_028341	Ttc39c	chr18	4	0	1
NM_028209	Ttc4	chr4	2	0	0
NM_001080949	Ttc5	chr14	4	0	0
NM_177625	Ttc5	chr14	1	0	1
NM_028639	Ttc7	chr17	3	0	0
NM_001033213	Ttc7b	chr12	4	0	0
NM_001033149	Ttc9	chr12	4	0	0
NM_027412	Ttc9c	chr19	4	0	0
NM_009442	Ttf1	chr2	4	0	0
NM_001013026	Ttf2	chr3	4	0	0
NM_027192	Ttl	chr2	4	0	0
NM_178869	Ttll1	chr15	4	0	0
NM_183017	Ttll12	chr15	4	0	0
NM_133923	Ttll3	chr6	0	0	0
NM_001014974	Ttll4	chr1	4	0	0
NM_001081423	Ttll5	chr12	4	0	0
NM_027594	Ttll7	chr3	4	0	0
NM_172818	Ttll8	chr15	1	0	1
NM_015767	Ttpa	chr4	3	0	0
NM_019551	Ttrap	chr13	4	0	0
NM_053273	Ttyh2	chr11	4	1	0
NM_175274	Ttyh3	chr5	4	0	0
NM_021885	Tub	chr7	3	0	0
NM_011653	Tuba1a	chr15	4	2	2
NM_011654	Tuba1b	chr15	4	0	0
NM_009448	Tuba1c	chr15	4	3	0
NM_009447	Tuba4a	chr1	0	0	0
NM_009450	Tubb2a	chr13	4	0	0
NM_023716	Tubb2b	chr13	4	0	0
NM_146116	Tubb2c	chr2	4	0	0
NM_023279	Tubb3	chr8	3	1	1
NM_009451	Tubb4	chr17	2	1	0
NM_011655	Tubb5	chr17	4	0	0
NM_026473	Tubb6	chr18	4	0	0
NM_019756	Tubd1	chr11	0	0	0
NM_028006	Tube1	chr10	2	0	0
NM_134024	Tubg1	chr11	4	0	0
NM_134028	Tubg2	chr11	0	0	0
NM_133755	Tubgcp2	chr7	4	0	0
NM_198031	Tubgcp3	chr8	4	0	0
NM_146190	Tubgcp5	chr7	4	0	0
NM_001163319	Tubgcp6	chr15	4	0	0
NM_011656	Tuft1	chr3	0	0	0
NR_002321	Tug1	chr11	4	0	0
NR_002322	Tug1	chr11	3	0	0
NM_011657	Tulp3	chr6	4	0	0
NM_054040	Tulp4	chr17	1	0	0
NM_026954	Tusc1	chr4	0	0	0
NM_019742	Tusc2	chr9	4	0	0
NM_197993	Tut1	chr19	2	0	0
NM_008971	Twf1	chr15	4	0	0
NM_172253	Twistnb	chr12	4	0	0
NM_023053	Twsg1	chr17	4	0	0
NM_138628	Txlnb	chr10	0	0	0
NM_019913	Txn2	chr15	4	0	0
NM_029582	Txndc11	chr16	4	0	0
NM_134105	Txndc11	chr16	0	0	0
NM_025334	Txndc12	chr4	4	0	0
NM_175150	Txndc15	chr13	4	0	0
NM_172597	Txndc16	chr14	4	0	3
NM_026559	Txndc17	chr11	4	0	0
NM_145367	Txndc5	chr13	4	0	0
NM_172054	Txndc9	chr1	4	0	3
NM_016792	Txnl1	chr18	4	0	0
NM_025299	Txnl4a	chr18	4	0	0
NM_001042513	Txnrd1	chr10	0	0	0
NM_013711	Txnrd2	chr16	4	0	0
NM_018793	Tyk2	chr9	4	0	0
NM_019392	Tyro3	chr2	4	0	0
NM_027912	Tysnd1	chr10	4	0	0
NM_001015876	Tyw1	chr5	4	0	0
NM_172474	Tyw3	chr3	0	0	0
NM_001163769	U2af1	chr17	2	0	2
NM_024187	U2af1	chr17	4	0	0
NM_170760	U2af1l4	chr7	4	0	0
NM_133671	U2af2	chr7	4	0	0
NM_028283	Uaca	chr9	3	0	1
NM_001033293	Uap1l1	chr2	4	0	0
NM_009457	Uba1	chrX	0	0	0
NM_016682	Uba2	chr7	4	0	0
NM_025692	Uba5	chr9	4	0	0
NM_172712	Uba6	chr5	4	0	0
NM_023738	Uba7	chr9	0	0	0
NM_133835	Ubac1	chr2	4	0	0
NM_026861	Ubac2	chr14	4	0	0
NM_023305	Ubap1	chr4	4	0	0
NM_026872	Ubap2	chr4	4	0	1
NM_176860	Ubash3b	chr9	0	0	0
NM_019639	Ubc	chr5	4	0	0
NM_019668	Ube2a	chrX	4	4	0
NM_009458	Ube2b	chr11	4	0	0
NM_026785	Ube2c	chr2	4	0	4
NM_027394	Ube2cbp	chr9	0	0	0
NM_145420	Ube2d1	chr10	4	0	0
NM_019912	Ube2d2	chr18	4	0	0
NM_025356	Ube2d3	chr3	4	0	0
NM_009455	Ube2e1	chr14	1	0	0
NM_144839	Ube2e2	chr14	4	0	0
NM_009454	Ube2e3	chr2	4	0	0
NM_025985	Ube2g1	chr11	4	0	0
NM_019803	Ube2g2	chr10	4	0	0
NM_019586	Ube2j1	chr4	4	0	2
NM_016786	Ube2k	chr5	4	0	0
NM_009456	Ube2l3	chr16	4	0	0
NM_019949	Ube2l6	chr2	3	0	1
NM_080560	Ube2n	chr10	4	0	0
NM_173755	Ube2o	chr11	4	0	0
NM_027315	Ube2q1	chr3	4	0	0
NM_180600	Ube2q2	chr9	2	0	0
NM_026275	Ube2r2	chr4	4	0	0
NM_133777	Ube2s	chr7	4	0	0
NM_023230	Ube2v1	chr2	4	0	0
NM_025773	Ube2w	chr1	4	0	1
NM_172300	Ube2z	chr11	4	0	0
NM_054093	Ube3b	chr5	4	0	0
NM_133907	Ube3c	chr5	4	0	0
NM_145400	Ube4a	chr9	4	0	1
NM_022022	Ube4b	chr4	4	0	0
NM_138589	Ubfd1	chr7	4	0	0
NM_011908	Ubl3	chr5	4	0	0
NM_145405	Ubl4	chrX	4	4	0
NM_025401	Ubl5	chr9	4	0	0
NM_001122873	Ubl7	chr9	0	0	0
NM_024475	Ublcp1	chr11	4	0	0
NM_026666	Ubn1	chr16	4	0	0
NM_177185	Ubn2	chr6	4	0	0
NM_080562	Ubox5	chr2	4	0	0
NM_001083319	Ubp1	chr9	1	0	0
NM_013699	Ubp1	chr9	0	0	0
NM_026842	Ubqln1	chr13	3	0	0
NM_152234	Ubqln1	chr13	1	0	0
NM_018798	Ubqln2	chrX	4	4	0
NM_033526	Ubqln4	chr3	4	0	0
NM_001177374	Ubr2	chr17	0	0	0
NM_025666	Ubr7	chr12	4	0	0
NM_145500	Ubtd1	chr19	4	0	1
NM_173784	Ubtd2	chr11	4	0	0
NM_001044383	Ubtf	chr11	0	0	0
NM_011551	Ubtf	chr11	0	0	0
NM_146093	Ubxn1	chr19	4	0	0
NM_178671	Ubxn10	chr4	0	0	0
NM_026257	Ubxn11	chr4	0	0	0
NM_145441	Ubxn2a	chr12	4	0	0
NM_026534	Ubxn2b	chr4	4	0	0
NM_026390	Ubxn4	chr1	4	0	0
NM_024432	Ubxn6	chr17	4	0	0
NM_177633	Ubxn7	chr16	4	0	0
NM_011670	Uchl1	chr5	4	0	0
NM_016723	Uchl3	chr14	4	0	0
NM_033607	Uchl4	chr9	1	1	0
NM_011675	Uck1	chr2	4	0	0
NM_030724	Uck2	chr1	4	0	1
NM_026765	Uckl1	chr2	4	0	0
NR_027290	Uckl1os	chr2	0	0	0
NM_001040695	Uevld	chr7	4	0	0
NM_026435	Ufm1	chr3	4	0	0
NM_027356	Ufsp1	chr5	2	0	0
NM_138668	Ufsp2	chr8	4	0	0
NM_011673	Ugcg	chr4	4	0	0
NM_009466	Ugdh	chr5	4	0	0
NM_198899	Uggt1	chr1	4	0	1
NM_001081252	Uggt2	chr14	4	0	0
NM_139297	Ugp2	chr11	4	0	0
NM_201642	Ugt1a7c	chr1	0	0	0
NM_011674	Ugt8a	chr3	3	0	0
NM_001080769	Uhrf1bp1	chr17	4	0	0
NM_029166	Uhrf1bp1l	chr10	4	0	0
NM_144873	Uhrf2	chr19	4	0	0
NM_011307	Uimc1	chr13	4	0	0
NM_009469	Ulk1	chr5	4	0	0
NM_013881	Ulk2	chr11	4	0	0
NM_027895	Ulk3	chr9	3	0	0
NM_177589	Ulk4	chr9	0	0	0
NM_009471	Umps	chr16	4	0	0
NM_011676	Unc119	chr11	4	0	1
NM_175352	Unc119b	chr5	4	0	0
NM_001029873	Unc13a	chr8	0	0	0
NM_001081153	Unc13c	chr9	0	0	0
NM_133952	Unc45a	chr7	4	0	0
NM_026123	Unc50	chr1	4	0	1
NM_153131	Unc5a	chr13	0	0	0
NM_029770	Unc5b	chr10	1	0	0
NM_009472	Unc5c	chr3	1	0	0
NM_153135	Unc5d	chr8	0	0	0
NM_001081017	Unc79	chr12	1	0	0
NM_019449	Unc93b1	chr19	0	0	0
NM_172569	Unk	chr11	4	0	0
NM_133995	Upb1	chr10	0	0	0
NM_001081132	Upf2	chr2	4	0	0
NM_025924	Upf3a	chr8	4	0	0
NM_026573	Upf3b	chrX	4	4	0
NM_001159402	Upp1	chr11	0	0	0
NM_001081189	Uprt	chrX	3	3	0
NM_025407	Uqcrc1	chr9	4	0	0
NM_025899	Uqcrc2	chr7	4	0	0
NM_025710	Uqcrfs1	chr13	4	0	0
NM_025641	Uqcrh	chr4	4	0	0
NM_029497	Urb1	chr16	3	0	0
NM_001029876	Urb2	chr8	4	0	0
NM_001077661	Urgcp	chr11	0	0	0
NM_026615	Urm1	chr2	4	0	0
NM_009478	Urod	chr4	4	0	0
NM_009479	Uros	chr7	4	0	1
NM_001145780	Use1	chr8	0	0	0
NM_011680	Usf2	chr7	4	0	0
NM_023211	Usmg5	chr19	4	0	0
NM_019490	Uso1	chr5	4	0	0
NM_146144	Usp1	chr4	4	0	0
NM_145628	Usp11	chrX	4	4	0
NM_011669	Usp12	chr5	4	0	0
NM_001013024	Usp13	chr3	1	0	0
NM_027604	Usp15	chr10	4	0	0
NM_024258	Usp16	chr16	4	0	0
NM_011909	Usp18	chr6	0	0	0
NM_027804	Usp19	chr9	0	0	0
NM_028846	Usp20	chr2	4	0	1
NM_001004143	Usp22	chr11	4	0	0
NM_183225	Usp24	chr4	4	0	0
NM_013918	Usp25	chr16	4	0	0
NM_019461	Usp27x	chrX	0	0	0
NM_175482	Usp28	chr9	4	0	0
NM_021323	Usp29	chr7	0	0	0
NM_144937	Usp3	chr9	4	0	0
NM_001033202	Usp30	chr5	4	0	0
NM_001033173	Usp31	chr7	4	0	0
NM_001029934	Usp32	chr11	4	0	0
NM_133247	Usp33	chr3	0	0	0
NM_001177412	Usp35	chr7	1	0	1
NM_001033528	Usp36	chr11	3	0	0
NM_176972	Usp37	chr1	4	0	0
NM_027554	Usp38	chr8	4	0	0
NM_138592	Usp39	chr6	4	1	0
NM_011678	Usp4	chr9	4	0	0
NM_001033291	Usp40	chr1	4	0	0
NM_029749	Usp42	chr5	2	0	0
NM_152825	Usp45	chr4	4	0	0
NM_177561	Usp46	chr5	4	0	0
NM_133758	Usp47	chr7	4	0	0
NM_130879	Usp48	chr4	4	0	0
NM_198421	Usp49	chr17	4	0	0
NM_013700	Usp5	chr6	4	0	0
NM_133857	Usp53	chr3	3	0	1
NM_030180	Usp54	chr14	4	0	0
NM_001003918	Usp7	chr16	4	0	0
NM_019729	Usp8	chr2	4	0	0
NM_009481	Usp9x	chrX	4	4	0
NM_177387	Ust	chr10	4	0	2
NM_026031	Utp11l	chr4	4	0	0
NM_028276	Utp14a	chrX	4	2	0
NM_178918	Utp15	chr13	4	0	0
NM_001013375	Utp18	chr11	4	0	0
NM_175158	Utp20	chr10	4	0	0
NM_030132	Utp23	chr15	4	0	0
NM_023054	Utp3	chr5	4	0	0
NM_144826	Utp6	chr11	4	0	0
NM_011682	Utrn	chr10	4	0	0
NM_178635	Uvrag	chr7	4	0	1
NM_026430	Uxs1	chr1	4	0	1
NM_009498	Vamp3	chr4	4	0	0
NM_016796	Vamp4	chr1	4	0	1
NM_016872	Vamp5	chr6	0	0	0
NM_016794	Vamp8	chr6	0	0	0
NM_177545	Vangl1	chr3	0	0	0
NM_013933	Vapa	chr17	3	1	0
NM_019806	Vapb	chr2	4	0	0
NM_175137	Vars2	chr17	4	0	0
NM_177354	Vash1	chr12	4	0	4
NM_139307	Vasn	chr16	1	0	0
NM_012037	Vat1	chr11	4	0	1
NR_027885	Vaultrc5	chr18	0	0	0
NM_009500	Vav2	chr2	4	0	1
NM_020505	Vav3	chr3	3	1	2
NM_011692	Vbp1	chrX	0	0	0
NM_011693	Vcam1	chr3	4	0	3
NM_009502	Vcl	chr14	4	0	1
NM_173443	Vcpip1	chr1	4	0	1
NM_011694	Vdac1	chr11	4	0	0
NM_011695	Vdac2	chr14	4	0	0
NM_011696	Vdac3	chr8	4	0	0
NM_011697	Vegfb	chr19	4	0	0
NM_009506	Vegfc	chr8	1	0	0
NM_016686	Vezf1	chr11	4	0	1
NM_172538	Vezt	chr10	4	0	0
NM_028572	Vgll3	chr16	1	0	0
NM_177683	Vgll4	chr6	4	0	0
NM_009507	Vhl	chr6	4	0	0
NM_011701	Vim	chr2	4	0	0
NM_009511	Vipr2	chr12	0	0	0
NM_028813	Vit	chr17	0	0	0
NM_178600	Vkorc1	chr7	4	0	4
NM_001166728	Vmn1r1	chr1	0	0	0
NM_030739	Vmn1r58	chr7	2	1	1
NM_030738	Vmn1r65	chr7	0	0	0
NM_001104565	Vmn2r103	chr17	0	0	0
NM_001104566	Vmn2r104	chr17	0	0	0
NM_175674	Vmn2r7	chr3	0	0	0
NM_146168	Vopp1	chr6	4	0	0
NM_001015507	Vprbp	chr9	4	0	1
NM_027889	Vps11	chr9	4	0	0
NM_173028	Vps13a	chr19	4	0	0
NM_177151	Vps13b	chr15	4	0	0
NM_177184	Vps13c	chr9	4	0	0
NM_001128198	Vps13d	chr4	4	0	0
NM_030559	Vps16	chr2	4	0	0
NM_025783	Vps24	chr6	4	0	0
NM_026776	Vps25	chr11	4	0	1
NM_178027	Vps26b	chr9	4	0	0
NM_025842	Vps28	chr15	4	0	0
NM_019780	Vps29	chr5	4	0	0
NM_029929	Vps33a	chr5	4	0	0
NM_178070	Vps33b	chr7	4	0	0
NM_027338	Vps36	chr8	4	0	0
NM_177876	Vps37b	chr5	4	0	0
NM_181403	Vps37c	chr19	4	0	0
NM_172120	Vps41	chr13	4	0	0
NM_013841	Vps45	chr3	4	0	0
NM_126165	Vps4a	chr8	4	0	0
NM_009190	Vps4b	chr1	4	0	1
NM_172620	Vps52	chr17	4	0	0
NM_026664	Vps53	chr11	4	0	1
NM_139061	Vps54	chr11	4	0	1
NM_009336	Vps72	chr3	4	0	0
NM_001081366	Vps8	chr16	4	0	0
NM_027260	Vrk2	chr11	2	0	0
NM_133945	Vrk3	chr7	4	0	0
NM_001033311	Vsig10	chr5	3	0	1
NM_145967	Vstm2a	chr11	1	1	0
NM_021387	Vstm2b	chr7	0	0	0
NM_025418	Vta1	chr10	4	0	0
NM_016862	Vti1a	chr19	4	0	0
NM_016800	Vti1b	chr12	4	0	0
NM_147776	Vwa1	chr4	3	0	1
NM_172767	Vwa5a	chr9	0	0	0
NM_177033	Vwc2	chr11	1	0	0
NM_011708	Vwf	chr6	1	1	0
NR_027465	Wac	chr18	0	0	0
NM_001004436	Wapal	chr14	4	0	0
NM_001164314	Wars	chr12	0	0	0
NM_027462	Wars2	chr3	3	0	0
NM_031877	Wasf1	chr10	4	0	1
NM_153423	Wasf2	chr4	4	0	1
NM_145155	Wasf3	chr5	4	0	0
NM_028459	Wasl	chr6	4	0	0
NM_016852	Wbp2	chr11	4	0	0
NM_018765	Wbp4	chr14	4	0	0
NM_011712	Wbp5	chrX	4	4	0
NM_029274	Wbp7	chr7	4	0	0
NM_033572	Wbscr16	chr5	4	0	0
NM_145218	Wbscr17	chr5	2	1	1
NM_025375	Wbscr22	chr5	4	0	0
NM_024479	Wbscr27	chr5	4	0	0
NM_001111279	Wdfy1	chr1	4	1	3
NM_175546	Wdfy2	chr14	4	0	0
NM_172882	Wdfy3	chr5	4	0	0
NM_011715	Wdr1	chr5	4	0	0
NM_172255	Wdr11	chr7	4	0	0
NM_021312	Wdr12	chr1	4	0	1
NM_175450	Wdr18	chr10	4	0	1
NM_153391	Wdr19	chr5	3	0	0
NM_027149	Wdr20a	chr12	4	0	0
NM_173741	Wdr24	chr17	4	0	0
NM_177602	Wdr25	chr12	1	0	0
NM_145514	Wdr26	chr1	4	0	1
NM_175552	Wdr3	chr3	4	0	0
NM_023597	Wdr31	chr4	0	0	0
NM_001170966	Wdr33	chr18	0	0	0
NM_028866	Wdr33	chr18	4	0	0
NM_001008498	Wdr34	chr2	4	1	0
NM_001110015	Wdr36	chr18	0	0	0
NM_001039389	Wdr37	chr13	0	0	0
NM_021322	Wdr4	chr17	4	0	1
NM_172590	Wdr41	chr13	4	0	1
NM_175639	Wdr43	chr17	4	0	1
NM_175180	Wdr44	chrX	1	1	0
NM_172372	Wdr45	chrX	4	4	0
NM_025793	Wdr45l	chr11	4	0	0
NM_020603	Wdr46	chr17	4	0	0
NM_181400	Wdr47	chr3	4	0	2
NM_026236	Wdr48	chr9	4	0	0
NM_080848	Wdr5	chr2	4	0	0
NM_026898	Wdr53	chr16	3	0	0
NM_026464	Wdr55	chr18	4	0	0
NM_027113	Wdr5b	chr16	1	0	0
NM_031392	Wdr6	chr9	4	0	0
NM_146039	Wdr60	chr12	0	0	0
NM_001025375	Wdr61	chr9	2	0	0
NM_001081396	Wdr67	chr15	1	0	0
NM_001167679	Wdr67	chr15	0	0	0
NM_001014981	Wdr7	chr18	4	0	0
NM_001081402	Wdr70	chr15	4	0	0
NR_027976	Wdr73	chr7	0	0	0
NM_134139	Wdr74	chr19	4	0	0
NM_028599	Wdr75	chr1	4	0	0
NM_027432	Wdr77	chr3	4	0	0
NM_146254	Wdr78	chr4	1	0	0
NM_021499	Wdr8	chr4	4	0	0
NM_138950	Wdr81	chr11	3	0	0
NM_029896	Wdr82	chr9	4	0	0
NM_026044	Wdr85	chr2	4	0	0
NM_028203	Wdr89	chr12	2	0	0
NM_001163766	Wdr90	chr17	3	0	0
NM_001013366	Wdr91	chr6	4	0	0
NM_178909	Wdr92	chr11	4	0	0
NM_199306	Wdtc1	chr4	4	0	1
NM_029734	Wdyhv1	chr15	4	0	0
NM_009516	Wee1	chr7	4	0	0
NM_181819	Wfikkn2	chr11	0	0	0
NM_011716	Wfs1	chr5	2	0	0
NM_001004185	Whamm	chr7	3	0	1
NM_001177884	Whsc1	chr5	4	0	0
NM_001001735	Whsc1l1	chr8	2	0	0
NM_001081269	Whsc1l1	chr8	4	0	0
NM_011914	Whsc2	chr5	4	0	0
