Gene ID	Name	Functional Class	Mean 635	Mean 532	Abundance class	SG enrichment (log2-fold)
AAEL005012	conserved hypothetical protein	DIV	98.21341688	91.0545225	Low	0.656541665
AAEL012038	hypothetical protein	DIV	98.20949375	162.6931094	Low	-0.343775963
AAEL002507	hypothetical protein	UKN	98.20526	864.9178125	Low	-2.822798225
AAEL006522	turtle protein, isoform	DIV	98.174575	102.6184163	Low	0.319981835
AAEL015154	conserved hypothetical protein	UKN	98.16926917	95.33385333	Low	1.015859449
AAEL003526	hypothetical protein	DIV	98.16195125	132.536335	Low	-0.358279477
AAEL012542	short neuropeptide F precursor, putative	MET	98.1572775	100.2767338	Low	0.529288758
AAEL012488	hypothetical protein	UKN	98.1351375	134.4924738	Low	-0.169653594
AAEL003644	carbonic anhydrase, putative	MET	98.1350675	89.1060025	Low	0.861757415
AAEL008293	pupal cuticle protein 78E, putative	CS	98.1254975	109.4286508	Low	0.300586233
AAEL009655	hypothetical protein	UKN	98.1246125	103.9246388	Low	0.522620589
AAEL011543	metalloproteinase, putative	PROT	98.11948625	110.4437069	Low	0.314182222
AAEL003786	DNA-directed RNA polymerase III, 34kD-subunit, putative	RTT	98.114125	251.3406675	Low	-1.30713666
AAEL014515	metalloproteinase, putative	PROT	98.10509375	130.2895675	Low	0.430547024
AAEL003147	conserved hypothetical protein	DIV	98.07420167	136.39214	Low	-0.197576841
AAEL007500	conserved hypothetical protein	DIV	98.06578813	54.04893938	Low	1.720227434
AAEL013861	hypothetical protein	UKN	98.0489225	90.54131875	Low	0.574468423
AAEL004943	conserved hypothetical protein	UKN	98.03589438	215.0394813	Low	-0.792947044
AAEL013725	conserved hypothetical protein	UKN	98.009625	260.3368975	Low	-1.580993952
AAEL011335	conserved hypothetical protein	CS	98.00444375	89.10020875	Low	0.68001837
AAEL005648	serine carboxypeptidase, putative	IMM	97.99411	122.5236588	Low	0.204408791
AAEL007670	tiptop	DIV	97.964255	66.87258	Low	1.563349873
AAEL007260	conserved hypothetical protein	DIV	97.9599825	199.4301838	Low	-0.720744587
AAEL010061	conserved hypothetical protein	DIV	97.93434375	113.130395	Low	0.24253748
AAEL008527	zinc metalloprotease	PROT	97.9319025	126.3058588	Low	0.13094453
AAEL002201	hypothetical protein	RTT	97.92801875	81.63808625	Low	0.514926265
AAEL005588	conserved hypothetical protein	IMM	97.9245475	106.255515	Low	0.412544786
AAEL008042	conserved hypothetical protein	DIV	97.88510813	132.2935306	Low	0.152107524
AAEL001963	protein serine/threonine kinase, putative	CSR	97.874135	213.3076375	Low	-0.70983573
AAEL004564	conserved hypothetical protein	UKN	97.8525475	115.5472563	Low	0.32933345
AAEL017443	catalytic activity, metabolic process	MET	97.8490375	76.8980425	Low	1.18941039
AAEL012466	integrin beta subunit	CS	97.7881525	88.7179125	Low	0.74007864
AAEL007716	conserved hypothetical protein	DIV	97.78655625	111.2699638	Low	0.373674473
AAEL017327	AaGr18	CSR	97.7800725	101.224295	Low	0.567991476
AAEL017972	U5 spliceosomal RNA	RTT	97.774415	450.285325	Low	-1.80961121
AAEL009040	hypothetical protein	UKN	97.76376	151.6451388	Low	-0.302176359
AAEL003435	conserved hypothetical protein	DIV	97.7632775	317.0162956	Low	-1.348686748
AAEL009900	forkhead box protein (AaegFOXN2)	DIV	97.73898625	185.254075	Low	-0.654060731
AAEL008578	conserved hypothetical protein	DIV	97.73329	166.802005	Low	-0.256987685
AAEL012321	conserved hypothetical protein	DIV	97.727565	96.7774525	Low	0.421623737
AAEL005044	hypothetical protein	DIV	97.6935225	84.95426125	Low	1.4997029
AAEL005389	conserved hypothetical protein	UKN	97.68539875	94.05043438	Low	0.579602608
AAEL006846	hypothetical protein	UKN	97.66962125	84.76732188	Low	0.653714896
AAEL008525	conserved hypothetical protein	DIV	97.65576125	159.8881813	Low	-0.924328849
AAEL015560	integrin alpha-ps	CS	97.64612	82.61823875	Low	0.675779634
AAEL008123	hypothetical protein	DIV	97.63953875	80.75971625	Low	0.922806919
AAEL006517	conserved hypothetical protein	UKN	97.63101125	109.09585	Low	-0.125207469
AAEL015217	hypothetical protein	DIV	97.618395	101.0926513	Low	0.142873529
AAEL009270	hypothetical protein	UKN	97.58303063	362.0825375	Low	-1.632940284
AAEL012649	conserved hypothetical protein	CS	97.55130875	99.56787375	Low	0.396026716
AAEL003382	Ro ribonucleoprotein autoantigen, putative	DIV	97.54175344	380.9208106	Low	-1.797147597
AAEL000470	hypothetical protein	UKN	97.52657438	96.73655625	Low	0.637796194
AAEL010291	hypothetical protein	DIV	97.5029325	113.7739263	Low	0.534741193
AAEL009825	60S ribosomal protein L13a	RTT	97.49818875	81.76689625	Low	0.555510021
AAEL007523	peroxisomal n1-acetyl-spermine/spermidine oxidase	RSM	97.4973925	111.9235888	Low	0.093456086
AAEL005573	GTP-binding protein era	DIV	97.4903725	259.621	Low	-1.126932746
AAEL014485	hypothetical protein	UKN	97.4899075	112.22039	Low	0.324339445
AAEL014934	conserved hypothetical protein	UKN	97.48550375	365.7274644	Low	-1.595368325
AAEL005686	conserved hypothetical protein	DIV	97.465355	90.401215	Low	0.986801536
AAEL016262	tRNA-Ala	RTT	97.4583275	99.3727	Low	0.338054283
AAEL002240	signal transducing adapter molecule (stam)	DIV	97.448115	111.651445	Low	0.479133915
AAEL010273	cytochrome P450	RSM	97.43760125	103.686405	Low	0.331669218
AAEL011192	vacuolar sorting protein vps29	TRP	97.41058	115.74835	Low	0.174387198
AAEL009537	hypothetical protein	CS	97.37442917	100.1068642	Low	0.496485857
AAEL002200	fatty acid synthase	MET	97.3641375	543.7251625	Low	-3.192257255
AAEL003235	conserved hypothetical protein	DIV	97.35934938	1269.0274	Low	-3.549215214
AAEL009310	angiotensin-converting enzyme (dipeptidyl carboxypeptidase	PROT	97.34063125	92.766975	Low	0.815655766
AAEL002119	ras	DIV	97.34004188	149.9294256	Low	-0.402064387
AAEL001597	conserved hypothetical protein	UKN	97.33596375	103.40715	Low	0.448409815
AAEL008457	hypothetical protein	DIG	97.32288375	101.4536225	Low	0.961279312
AAEL011745	Trisn small nuclear ribonucleoprotein, putative	MET	97.31692375	122.9289625	Low	0.238496323
AAEL008614	3-hydroxyisobutyrate dehydrogenase	MET	97.31518375	214.6478388	Low	-0.677609214
AAEL007459	microfibrillar-associated protein, putative	DIV	97.2986175	96.51418375	Low	0.590755004
AAEL011181	hypothetical protein	UKN	97.2925175	95.44134625	Low	0.413891159
AAEL010029	conserved hypothetical protein	UKN	97.29206833	137.7888833	Low	-0.216177789
AAEL017372	Conserved hypothetical protein	UKN	97.27882	99.58151625	Low	0.431665606
AAEL009860	sodium transporter, putative	TRP	97.2491	109.7707438	Low	0.316284645
AAEL000347	hypothetical protein	UKN	97.2329975	108.1040988	Low	0.013490457
AAEL001713	fibrinogen and fibronectin	IMM	97.21503125	70.70993563	Low	1.180477662
AAEL000142	hypothetical protein	DIV	97.20924	205.9616875	Low	-0.817351953
AAEL011647	paired box protein, putative	DIV	97.20573875	120.3428688	Low	0.044117328
AAEL013557	conserved hypothetical protein	DIV	97.20270125	188.07298	Low	-0.574375234
AAEL008541	hypothetical protein	UKN	97.19554688	115.9053956	Low	0.135744943
AAEL003537	nuclear inhibitor of protein phosphatase-1	DIV	97.1901575	191.1222988	Low	-0.580448575
AAEL005291	conserved hypothetical protein	DIV	97.18999375	183.7748213	Low	-0.526815432
AAEL016249	tRNA-Lys	RTT	97.1756725	169.0487	Low	-0.446046884
AAEL006292	sarcolemmal associated protein-2, putative	DIV	97.16710875	94.1906075	Low	0.755404143
AAEL013999	conserved hypothetical protein	UKN	97.15048917	209.8044167	Low	-0.759508254
AAEL014811	conserved hypothetical protein	UKN	97.14191	92.85540875	Low	0.698702447
AAEL014179	conserved hypothetical protein	DIV	97.1416625	115.8201488	Low	0.247221849
AAEL005192	hypothetical protein	UKN	97.13846625	2540.18775	Low	-4.384079316
AAEL008673	raslated protein Rab-9, putative	DIV	97.0853025	250.6645125	Low	-0.95868536
AAEL008758	conserved hypothetical protein	DIV	97.07615125	168.51525	Low	-1.718915913
AAEL000599	wingless protein, putative	DIV	97.07216875	103.3647538	Low	0.314954042
AAEL010131	scabrous protein	DIV	97.064385	98.12378875	Low	0.30129793
AAEL012498	conserved hypothetical protein	UKN	97.03933875	91.06563125	Low	0.744064274
AAEL004581	conserved hypothetical protein	UKN	97.035065	58.3622275	Low	1.577184727
AAEL001417	conserved hypothetical protein	DIV	97.02711188	142.9491225	Low	-0.325297175
AAEL015365	hypothetical protein	UKN	96.99465875	132.5907075	Low	-0.021448375
AAEL013347	lethal(2)essential for life protein, l2efl	DIV	96.98017625	425.8966	Low	-1.854702696
AAEL006133	cofactor A, putative	DIV	96.9545125	187.81811	Low	-0.529176154
AAEL014203	nervy	CS	96.95137625	80.68632313	Low	0.723733764
AAEL004902	raslated protein Rab-2A, putative	DIV	96.941355	78.93982063	Low	0.732340824
AAEL013008	intraflagellar transport 52, putative	DIV	96.93578375	90.8338275	Low	0.650195288
AAEL005873	hypothetical protein	UKN	96.92543375	105.0051	Low	0.347115627
AAEL014205	conserved hypothetical protein	UKN	96.9150825	92.50292375	Low	0.76277582
AAEL015046	hypothetical protein	DIV	96.89773625	526.5310625	Low	-2.092784466
AAEL001582	kinesin	CS	96.89723	84.59231125	Low	0.834057546
AAEL000247	hypothetical protein	UKN	96.88124	89.77559875	Low	0.702798046
AAEL010226	daughterless	RSM	96.87981563	405.2167063	Low	-1.844645972
AAEL005563	hypothetical protein	DIV	96.85736875	159.6566125	Low	-1.284894239
AAEL009546	zinc finger protein	DIV	96.8561125	97.88036125	Low	0.395727061
AAEL011445	conserved hypothetical protein	DIV	96.85165875	109.0822775	Low	0.404041333
AAEL001000	1-acyl-sn-glycerol-3-phosphate acyltransferase	MET	96.851575	87.15558125	Low	0.774275049
AAEL010725	proprotein convertase subtilisin/kexin type 4, furin	MET	96.8435075	110.1990163	Low	0.339632162
AAEL006728	ubiquitin-conjugating enzyme E2 c	DIV	96.84031563	483.4951025	Low	-1.413902183
AAEL005036	conserved hypothetical protein	UKN	96.799915	295.40175	Low	-1.202707282
AAEL006963	conserved hypothetical protein	DIV	96.79141625	93.55028375	Low	0.625204279
AAEL013391	conserved hypothetical protein	UKN	96.771655	213.1409125	Low	-0.903415127
AAEL006413	ubiquitin-conjugating enzyme morgue	DIV	96.76619875	111.9622225	Low	0.25908114
AAEL005751	lachesin, putative	DIV	96.76607375	110.7033425	Low	0.18532077
AAEL012230	flagellar protein, putative	DIV	96.7593225	80.044965	Low	0.851950756
AAEL004560	conserved hypothetical protein	UKN	96.75708875	122.208125	Low	0.211348839
AAEL008295	pupal cuticle protein 78E, putative	CS	96.7235075	110.4922388	Low	0.249408563
AAEL004966	conserved hypothetical protein	CSR	96.720925	91.74126125	Low	1.000897496
AAEL004202	hypothetical protein	DIV	96.71458188	125.2009975	Low	0.036288751
AAEL010232	conserved hypothetical protein	DIV	96.7139425	61.6886825	Low	0.933714962
AAEL009728	conserved hypothetical protein	UKN	96.708795	148.6857875	Low	-0.246918331
AAEL005320	skeletrophin	DIV	96.69457	167.270475	Low	-0.528795709
AAEL003155	dynein heavy chain	CS	96.69338875	84.41012125	Low	0.843134783
AAEL000122	conserved hypothetical protein	DIV	96.68613375	208.64267	Low	-0.655592731
AAEL007781	hypothetical protein	UKN	96.661815	87.1365875	Low	0.781508728
AAEL005495	phospholipid-transporting atpase 1 (aminophospholipid flippase 1)	TRP	96.653195	127.4523263	Low	0.018679244
AAEL003231	conserved hypothetical protein	CS	96.629785	75.7673875	Low	1.071441822
AAEL000040	elastase, putative	IMM	96.6147	91.01164313	Low	0.668328094
AAEL017291	Conserved hypothetical protein (Pancreatic lipase-like enzyme domain)	MET	96.58837375	93.24991125	Low	0.636795745
AAEL000909	histone H1, putative	RTT	96.5658725	99.3199325	Low	0.580385703
AAEL008472	glycerol kinase	MET	96.56454938	142.9809313	Low	-0.49181457
AAEL006866	muscle lim protein	DIV	96.54055625	401.7026625	Low	-1.657980489
AAEL014272	molybdopterin cofactor sulfurase (mosc)	DIV	96.50865625	278.08475	Low	-1.208559661
AAEL013991	guanine nucleotide-binding protein beta 3 (g protein beta3)	DIV	96.508135	105.08703	Low	0.524237698
AAEL012060	conserved hypothetical protein	DIV	96.501835	95.10445	Low	0.609587255
AAEL004322	hypothetical protein	UKN	96.49441688	95.30561938	Low	0.435424911
AAEL008853	choline/ethanolamine kinase	MET	96.48883094	188.5545338	Low	-0.659479786
AAEL008873	pupal cuticle protein 78E, putative	CS	96.48779625	75.00439	Low	1.602452807
AAEL000563	galactose-specific C-type lectin, putative	IMM	96.47628	130.1258058	Low	-0.150684464
AAEL003184	mfs transporter	TRP	96.46997656	280.5377384	Low	-1.554491694
AAEL010942	kinesin-like protein KIF3A	CS	96.46645917	159.4598667	Low	-1.392991134
AAEL005379	conserved hypothetical protein	UKN	96.46549625	177.776405	Low	-0.35854865
AAEL011178	posterior sex combs protein	DIV	96.45867625	84.4709075	Low	0.726101631
AAEL011109	conserved hypothetical protein	DIV	96.44102438	562.22545	Low	-2.245877139
AAEL012336	hypothetical protein	DIV	96.426285	164.092905	Low	-0.204964559
AAEL007861	hypothetical protein	UKN	96.42003875	110.9070575	Low	0.030517157
AAEL016394	tRNA-Leu	RTT	96.3976325	98.9946275	Low	0.445402384
AAEL010022	hypothetical protein	UKN	96.38629083	230.4057083	Low	-0.964689328
AAEL001252	rap1 gtpase-gdp dissociation stimulator	DIV	96.37559625	103.8420338	Low	0.380293936
AAEL013313	DNA repair protein xp-c / rad4	RTT	96.36973417	176.6178	Low	-0.786246831
AAEL009120	cytochrome P450	RSM	96.36470875	98.48458125	Low	0.388079253
AAEL000427	conserved hypothetical protein	DIV	96.35665	128.398025	Low	0.32048196
AAEL007232	hypothetical protein	UKN	96.321195	77.97759125	Low	1.020833862
AAEL012810	conserved hypothetical protein	DIV	96.30927875	434.607475	Low	-1.907716852
AAEL014303	neuroligin, putative	RSM	96.29067083	124.4228417	Low	0.199121179
AAEL008560	glucosyl/glucuronosyl transferases	MET	96.29023625	106.3224788	Low	0.287123908
AAEL014192	conserved hypothetical protein	DIV	96.2649675	135.8041238	Low	-0.78816028
AAEL010663	cleavage and polyadenylation specificity factor	MET	96.25866625	128.5035763	Low	-0.759699743
AAEL003911	conserved hypothetical protein	DIV	96.25217625	148.7008175	Low	-0.439050783
AAEL009953	Niemann-Pick Type C-2, putative	IMM	96.2350375	96.19545625	Low	0.470760829
AAEL013080	hypothetical protein	UKN	96.21555875	187.4763125	Low	-0.651030768
AAEL013622	hypothetical protein	UKN	96.205035	110.0534213	Low	0.214715901
AAEL017400	Conserved hypothetical protein (PRP38 pre-mRNA processing factor 38 domain containing B [Culex quinquefasciatus])	RTT	96.19901125	359.150325	Low	-1.795317948
AAEL002041	protein serine/threonine kinase, putative	CSR	96.18418625	127.491565	Low	0.143432239
AAEL014646	ubiquinone biosynthesis protein	DIV	96.17769	240.5996625	Low	-0.973724176
AAEL012633	conserved hypothetical protein	UKN	96.15852375	86.8345425	Low	0.709539306
AAEL011463	cytochrome P450	RSM	96.12459188	63.2160775	Low	1.101381892
AAEL012053	conserved hypothetical protein	UKN	96.11638375	105.853895	Low	0.409386569
AAEL010068	hypothetical protein	UKN	96.08867438	140.4662731	Low	-0.025653105
AAEL009884	ran-binding protein	DIV	96.0567225	256.4836	Low	-1.045908519
AAEL015012	hypothetical protein	UKN	96.00438	362.1155375	Low	-2.011258001
AAEL008172	conserved hypothetical protein	CSR	95.9999375	78.3719725	Low	1.017955269
AAEL001241	conserved hypothetical protein	DIV	95.9968975	103.6981475	Low	0.37554396
AAEL009485	conserved hypothetical protein	DIV	95.9908525	112.2444625	Low	0.336957013
AAEL007365	hypothetical protein	RTT	95.97228375	94.95370563	Low	0.919132425
AAEL011809	glucose dehydrogenase	TRP	95.96759375	85.633115	Low	0.865544007
AAEL017255	hypothetical protein	UKN	95.9597075	175.5612888	Low	-0.423903643
AAEL011118	dual specificity protein kinase	RSM	95.95839125	170.74515	Low	-0.562573571
AAEL000565	hypothetical protein	DIV	95.94333188	249.2613363	Low	-1.060068443
AAEL007518	complexin, putative	DIV	95.9309475	99.50789375	Low	0.540242049
AAEL001605	microtubule binding protein, putative	CS	95.92922875	450.071075	Low	-1.751577052
AAEL013643	mitochondrial transcription factor A, putative	RSM	95.929145	225.9860625	Low	-0.995230404
AAEL011297	hypothetical protein	UKN	95.8919875	97.74518375	Low	0.475154457
AAEL017505	odorant receptor	CSR	95.88254875	88.5356675	Low	0.542267296
AAEL003463	hypothetical protein	DIV	95.86858875	197.37275	Low	-0.43066977
AAEL012136	allergen, putative	DIV	95.85706125	109.940915	Low	0.238380504
AAEL014480	hypothetical protein	DIV	95.8491375	89.8964725	Low	0.683612535
AAEL005996	hypothetical protein	UKN	95.8317125	103.238925	Low	0.328789004
AAEL003373	hypothetical protein	UKN	95.82892	73.79629	Low	1.150479488
AAEL014404	zinc finger protein, putative	DIV	95.80972563	80.14781813	Low	0.999067356
AAEL003652	proprotein convertase subtilisin/kexin type 4, furin	MET	95.795565	122.16023	Low	-0.149174878
AAEL011818	hypothetical protein	UKN	95.7747075	76.16603	Low	0.953302811
AAEL014577	conserved hypothetical protein	UKN	95.76345375	164.7361213	Low	-0.684367541
AAEL003732	conserved hypothetical protein (ankyrin repeats)	DIV	95.74820125	71.3690075	Low	0.927672947
AAEL014537	maltose phosphorylase	DIV	95.74223875	69.94495625	Low	1.729516081
AAEL011308	serine threonine-protein kinase	TRP	95.736115	54.18554125	Low	1.175324002
AAEL000463	hypothetical protein	RTT	95.7347825	162.6169075	Low	-0.36999851
AAEL002024	protein serine/threonine kinase, putative	CSR	95.72698	96.07540875	Low	0.419661466
AAEL011836	conserved hypothetical protein	DIV	95.70896	87.02969063	Low	1.291337313
AAEL008666	hypothetical protein	DIV	95.7040375	87.993105	Low	0.525093248
AAEL008509	alanyl-tRNA synthetase	RTT	95.7027125	141.7247875	Low	-0.346462348
AAEL000116	conserved hypothetical protein	DIV	95.6662675	251.704575	Low	-1.106494071
AAEL007266	conserved hypothetical protein	UKN	95.666165	68.13884125	Low	1.168455972
AAEL013115	gpi inositol deacylase pgap1	DIV	95.66431625	139.0064675	Low	-0.675701728
AAEL011022	cysteinech protein, putative	CS	95.6434475	1159.752463	Low	-3.313281889
AAEL009451	actin	CS	95.6428475	160.5946488	Low	-0.584310305
AAEL013218	thiamine transporter	DIV	95.63157063	77.9124975	Low	0.71988107
AAEL007538	conserved hypothetical protein	DIV	95.61792833	96.0983325	Low	0.850300752
AAEL010228	conserved hypothetical protein	UKN	95.6044025	146.6379113	Low	-0.846577529
AAEL006462	TFIID subunit TAFII55, putative	DIV	95.59952875	148.4818125	Low	0.31210491
AAEL009212	lola	PROT	95.56703962	288.5061223	Low	-0.880987917
AAEL001773	conserved hypothetical protein	PROT	95.54607375	86.030485	Low	0.795666448
AAEL007795	cytochrome P450	RSM	95.53685375	89.06393125	Low	0.606104953
AAEL006371	oviductin	MET	95.53506	95.213335	Low	0.517640968
AAEL010631	conserved hypothetical protein	UKN	95.52465375	99.4977325	Low	0.595060769
AAEL006689	lumbrokinase-3(1) precursor, putative	MET	95.5018975	72.15727375	Low	0.834135289
AAEL000314	malate dehydrogenase	MET	95.4841925	96.422595	Low	0.434287224
