Affymetrix Gene ID	Entrez Gene Name	Full Gene Name	Contrast Analysis	2 Month A	2 Month B	6 Month A	6 Month B	12 Month A	12 Month B	21 Month A	21 Month B
1438507_x_at	Rpl14	ribosomal protein L14	3.52	15.09	14.67	15.07	14.46	13.42	15.1	13.73	13.54
1438183_x_at	Sdh1	sorbitol dehydrogenase 1	3.52	7.42	7.82	7.82	7.12	6.64	7.83	6.26	6.56
1436623_at	2900026G05Rik	RIKEN cDNA 2900026G05 gene	3.5	5.42	5.92	5.6	5.22	4.59	6.44	4.67	4.55
1448278_at	Xab2	XPA binding protein 2	3.5	9.79	10.33	9.59	10.18	10.12	9.15	8.66	9.07
1427749_at	Galnt3	UDP-N-acetyl-alpha-D-galactosamine	3.5	9.86	9.74	9.37	7.92	7.06	9.96	5.61	7.09
AFFX-r2-Ec-bioC-3_at	AFFX-r2-Ec-bioC-3	NA	3.49	11.52	11.31	10.42	10.05	10.31	10.8	9.8	10.15
1418183_a_at	Pscd1	pleckstrin homology, Sec7 and coiled-coil domains 1	3.49	9.26	8.85	8.39	8.83	8.21	9.25	7.69	8.09
1419247_at	Rgs2	regulator of G-protein signaling 2	3.49	12.32	12.12	12.62	12.41	10.88	11.38	11.55	11.4
1437271_at	Bsf3	B-cell stimulating factor 3	3.48	8.57	8.48	8.94	8.27	7.34	8.66	6.76	7.45
1427363_at	BC003304	NA	3.48	11.63	11.16	10.82	11.2	9.54	11.35	8.4	9.97
1426979_at	AW228700	expressed sequence AW228700	3.48	10.02	10.02	9.89	10.29	8.83	10.57	8.66	9.16
1419772_at	AA185333	NA	3.47	6.15	4.79	5.58	6.56	3.77	4.41	4.32	4.73
1421598_at	Phxr3	per-hexamer repeat gene 3	3.47	7.23	7.61	5.93	6.78	4.07	7.89	2.57	4.68
1436506_a_at	1110008H02Rik	RIKEN cDNA 1110008H02 gene	3.47	12.51	12.1	12.19	11.62	11.22	12.51	11.3	10.75
1417052_at	Psmb3	proteasome (prosome, macropain) subunit, beta type 3	3.47	10.08	9.56	9.24	9.45	7.94	8.41	8.84	8.03
1416598_at	Gli5	GLI-Kruppel family member GLI5	3.46	8.64	8.75	7.82	7.78	7.5	8.16	6.98	7.63
1448292_at	Uqcr	ubiquinol-cytochrome c reductase (6.4kD) subunit	3.46	9.08	8.69	8.63	7.78	7.25	9.09	7.71	7.3
1450067_a_at	1810034K20Rik	RIKEN cDNA 1810034K20 gene	3.46	7.13	6.76	6.87	6.22	6.46	6.79	5.94	5.14
1438397_a_at	Rnpc2	RNA-binding region (RNP1, RRM) containing 2	3.46	10.25	10.5	10.05	8.97	8.96	10.94	7.96	8.86
1451278_a_at	2610205E22Rik	RIKEN cDNA 2610205E22 gene	3.45	7.3	7.15	7.39	7.45	6.41	6.13	6.49	5.97
1424018_at	Hint1	histidine triad nucleotide binding protein 1	3.45	10.95	10.68	10.27	9.65	9.16	10.56	9.64	9.02
1417921_at	2610029G23Rik	RIKEN cDNA 2610029G23 gene	3.45	8.36	8.42	8.87	8.59	7	7.73	7.68	7.05
1438860_a_at	1110028E10Rik	RIKEN cDNA 1110028E10 gene	3.44	6.36	6.13	5.8	6.77	5.34	6.3	4.53	5.09
1450650_at	Myo10	myosin X	3.44	5.49	6.01	5.73	6.04	4.8	5.07	4.23	4.93
1431665_a_at	Timm8b	translocase of inner mitochondrial membrane 8 homolog b (yeast)	3.43	8.17	7.62	7.37	6.51	6.3	8.12	6.65	6.15
1422785_at	Rasa2	RAS p21 protein activator 2	3.43	10.71	11.4	10.43	9.84	9.19	11.18	9.15	9.64
1451695_a_at	Gpx4	glutathione peroxidase 4	3.42	10.49	10.1	10.34	9.84	9.07	9.75	9.56	9
1452091_a_at	2810480G15Rik	Riken cDNA 2810480G15 gene	3.41	9.81	9.8	9.78	9.06	8.59	9.48	8.8	8.24
1426628_at	BC004056	cDNA sequence BC004056	3.4	6.63	7.67	7.23	7.08	5.73	6.65	5.99	6.39
1449085_at	Phf10	PHD finger protein 10	3.4	9.82	10.29	10.08	9.64	8.72	9.83	9.22	8.93
1416020_a_at	Atp5g1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9), isoform 1	3.4	9.51	8.92	9.03	8.72	8.12	8.92	8.22	7.59
1454656_at	Spata13	spermatogenesis associated 13	3.4	9.07	9.61	8.28	9.35	8.6	8.69	8.35	7.77
1434099_at	A830037N07Rik	RIKEN cDNA A830037N07 gene	3.39	5.77	6.78	6.01	6.12	5.7	6.92	4.82	5.04
1424520_at	2010305A19Rik	RIKEN cDNA 2010305A19 gene	3.39	7.75	8.32	7.67	7.46	7.02	7.55	7.15	6.48
1419444_at	Sap18	Sin3-associated polypeptide 18	3.38	7.45	7.89	7.85	6.89	6.91	6.73	6.82	6.06
1438982_s_at	2810417J12Rik	RIKEN cDNA 2810417J12 gene	3.37	4.59	3.94	4.37	3.89	3.1	5	3	2.94
1436032_at	Rpl35a	ribosomal protein L35a	3.37	6.31	6.36	6.5	5.96	4.22	6.12	4.79	5.38
1433574_at	Cdc37l	cell division cycle 37 homolog (S. cerevisiae)-like	3.37	10.08	9.92	9.55	9.71	8.22	10.29	8.57	9.26
1448417_at	Ninj1	ninjurin 1	3.37	9.25	9.71	9.79	9.56	8.78	8.29	8.75	8.26
1417206_at	Urod	uroporphyrinogen decarboxylase	3.36	7.66	8.34	7.47	8.23	7.54	6.98	7.14	6.73
1448331_at	Ndufb7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7	3.36	7.76	7.6	7.95	7.55	6.61	7.55	6.7	5.92
1427515_at	A530088I07Rik	RIKEN cDNA A530088I07 gene	3.36	6.46	6.07	6.21	6.2	6.04	4.41	4.66	5.39
1449061_a_at	Prim1	DNA primase, p49 subunit	3.36	10.97	11.26	10.86	10.53	10.21	11.23	10.04	9.43
1416553_at	Stra13	stimulated by retinoic acid 13	3.35	7.49	6.88	7.08	6.97	5.96	7	6.39	5.93
1452008_at	9130422G05Rik	RIKEN cDNA 9130422G05 gene	3.35	8.41	9.09	8.46	8.25	6.76	8.63	7.58	7.76
1436528_at	AI842353	expressed sequence AI842353	3.34	5.49	6.12	5.74	5.15	4.98	5.17	3.97	5.04
1458414_at	BE952347	NA	3.34	8.98	8.79	9.44	8.73	6.85	9.13	6.08	7.25
1455730_at	Dlg7	discs, large homolog 7 (Drosophila)	3.34	7.06	8.06	7.51	6.91	6.31	7.22	5.87	6.11
1417237_at	Pld2	phospholipase D2	3.34	7.15	7.12	6.8	6.69	6.13	7.42	5.56	6.3
1426526_s_at	Ovgp1	oviductal glycoprotein 1	3.34	6.5	6.69	6.52	5.8	5.69	7.23	5.43	4.82
1417855_at	0710008C12Rik	RIKEN cDNA 0710008C12 gene	3.33	3.71	4.57	4.54	3.24	2.72	3.27	2.75	2.75
1452349_x_at	Ifi205	interferon activated gene 205	3.33	7.96	7.57	7.94	6.78	6.31	7.97	6.29	6.05
1453623_a_at	Rad23a	RAD23a homolog (S. cerevisiae)	3.33	4.55	4.09	4	3.55	3.1	3.66	3.53	2.95
1455364_a_at	na	similar to Rpl7a protein	3.32	11.93	12.12	12.53	11.59	10.88	11.45	11.37	10.36
1451969_s_at	Adprtl3	ADP-ribosyltransferase (NAD+; poly (ADP-ribose polymerase)-like 3	3.32	8.76	8.48	7.94	7.95	8.14	8.33	7.52	7.2
