Affymetrix Gene ID	Entrez Gene Name	Full Gene Name	Contrast Analysis	2 Month A	2 Month B	6 Month A	6 Month B	12 Month A	12 Month B	21 Month A	21 Month B
1422662_at	Lgals8	lectin, galactose binding, soluble 8	-4.01	8.44	8.23	8.17	8.87	9.44	8.52	9.39	9.43
1431033_x_at	Agl	amylo-1,6-glucosidase, 4-alpha-glucanotransferase	-4.01	3.76	3.42	4.63	4.45	5.65	3.52	4.75	5.44
1419031_at	Fads2	fatty acid desaturase 2	-4	7.86	7.95	7.86	8.8	8.99	8.04	9.02	9.26
1452366_at	4732435N03Rik	RIKEN cDNA 4732435N03 gene	-4	8.99	8.43	9.53	10.11	9.28	9.56	10.11	9.91
1423142_a_at	Gtpbp4	GTP binding protein 4	-3.99	9.79	9.28	9.81	10.15	11	9.05	10.66	11.18
1448224_at	Tfam	transcription factor A, mitochondrial	-3.99	9.21	9.69	9.89	9.71	10.25	9.38	10.51	10.52
1421844_at	Il1rap	interleukin 1 receptor accessory protein	-3.99	6.3	7.02	6.62	6.65	7.52	6.83	7.83	7.49
1425956_a_at	Cdadc1	cytidine and dCMP deaminase domain containing 1	-3.99	6.62	6.4	6.46	7.21	8.28	5.66	8.34	7.97
1433445_x_at	Hmgcs1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	-3.99	7.73	7.89	8.45	7.75	9.41	8.07	8.89	8.99
1427914_a_at	Tceb1	transcription elongation factor B (SIII), polypeptide 1	-3.99	10.38	10.13	10.29	9.67	10.74	10.39	11.55	11
1448910_at	Pecr	peroxisomal trans-2-enoyl-CoA reductase	-3.98	6.1	5.75	6.29	6.92	7.43	5.61	7.18	7.23
1452213_at	Tex2	testis expressed gene 2	-3.98	7.67	7.94	7.5	8.84	9.13	8.58	8.81	9.25
1416084_at	Zfp216	zinc finger protein 216	-3.98	8.28	7.84	8.45	8.2	8.81	8.28	9.51	8.99
1426914_at	BC003296	cDNA sequence BC003296	-3.98	8.6	8.15	8.72	8.34	9.67	9.04	9.44	10.13
1424290_at	BC010311	cDNA sequence BC010311	-3.98	3.14	3.07	3.09	3.52	4.5	3.23	4.58	4.08
1433806_x_at	Calr	calreticulin	-3.97	9.33	9.09	9.34	9.48	10.45	9.59	10.52	9.97
1422554_at	Mageg1	melanoma antigen, family G, 1	-3.97	5.65	4.94	5.43	6.43	6.67	4.59	7.31	7.2
1424289_at	BC010311	cDNA sequence BC010311	-3.97	5.9	6.38	7.18	6.34	7.35	6.27	7.64	7.56
1434180_at	Plekhc1	pleckstrin homology domain containing, family C (with FERM domain) member 1	-3.97	3.33	4.85	4.19	4.86	5.79	7.04	6.01	7.08
1428080_at	2610528A17Rik	RIKEN cDNA 2610528A17 gene	-3.96	6.92	6.91	7.69	7.12	8.23	6.89	8.24	7.9
1448791_at	Snx5	sorting nexin 5	-3.96	8.9	8.58	9.5	9.58	10.01	9.11	10.17	9.73
1416794_at	Arl6ip2	ADP-ribosylation factor-like 6 interacting protein 2	-3.96	5.16	5.62	5.36	6.23	6.45	4.57	7.23	6.8
1452237_at	Hrb	HIV-1 Rev binding protein	-3.96	6.81	8.25	7.64	6.73	7.67	7.96	8.53	8.32
1434821_at	Brd1	bromodomain containing 1	-3.95	8.44	8.36	8.03	8.33	9.22	8.85	9.04	9.72
1421033_a_at	Tcerg1	transcription elongation regulator 1 (CA150)	-3.95	5.7	6.33	6.68	6.9	7.44	5.18	7.88	7.4
1423422_at	Asb4	ankyrin repeat and SOCS box-containing protein 4	-3.95	5.92	6.48	7.13	6.47	8.19	6.07	8.2	9.3
1426609_at	2810028N01Rik	RIKEN cDNA 2810028N01 gene	-3.95	7.17	7.12	8.15	7.57	8.28	7.22	8.61	8.1
1418584_at	Ccnh	cyclin H	-3.95	7.34	7.18	7.71	7.51	8.68	7.86	8.98	8.03
1435335_a_at	Mafb	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)	-3.95	7.57	7.1	7.2	7.64	8.61	7.5	8.37	8.62
1418209_a_at	Pfn2	profilin 2	-3.94	8.79	8.38	8.97	8.25	9.58	8.61	9.89	9.75
1449856_at	Rgs18	regulator of G-protein signaling 18	-3.94	7.54	6.27	8.84	7.55	8.56	8.18	8.67	8.41
1450815_s_at	Chchd2	coiled-coil-helix-coiled-coil-helix domain containing 2	-3.93	7.11	7.22	6.89	7.56	7.56	6.76	9.01	8.36
1454036_a_at	Usp15	ubiquitin specific protease 15	-3.92	4.15	4.88	4.68	5.94	7.46	4.18	7.4	6.88
1428907_at	2600011C06Rik	RIKEN cDNA 2600011C06 gene	-3.92	8.58	8.83	8.24	9.09	10.27	8.54	9.93	10.23
1424427_at	D1Ertd251e	DNA segment, Chr 1, ERATO Doi 251, expressed	-3.91	8.4	7.66	8.43	8.45	9.86	7.7	9.45	9.92
1435442_at	MGC65348	Unknown (protein for MGC	-3.91	9.99	10.34	10.35	10.47	11.38	10.19	11.68	11.07
1448646_at	Wdr12	WD repeat domain 12	-3.91	6.05	6.32	6.33	7.25	8.98	4.77	8.45	8.01
1423395_at	Tsnax	translin-associated factor X	-3.91	6.43	7.47	6.98	7.02	9.52	6.45	8.86	8.63
1418067_at	Cfl2	cofilin 2, muscle	-3.91	7.59	8.47	8.6	8.14	9.5	7.89	9.76	9.74
1417062_at	2810037C14Rik	RIKEN cDNA 2810037C14 gene	-3.91	7.72	7.36	7.54	8.4	9.47	7.9	9.23	8.9
1449968_s_at	Acate3	acyl-Coenzyme A thioesterase 3, mitochondrial	-3.9	9.15	9.38	9.19	9.82	10.51	8.84	10.5	10.42
1426227_s_at	5730409F24Rik	RIKEN cDNA 5730409F24 gene	-3.9	8.23	7.86	8.25	8.49	9.52	8.04	8.98	9.47
1437039_at	Cops2	COP9 (constitutive photomorphogenic) homolog, subunit 2 (Arabidopsis thaliana)	-3.9	6.31	6.59	7.14	6.29	8.13	7	7.55	7.56
1423957_at	2700083B06Rik	RIKEN cDNA 2700083B06 gene	-3.89	8.54	8.35	8.39	8.88	9.91	8.21	9.76	9.45
1415993_at	Sqle	squalene epoxidase	-3.89	6.37	5.66	6.96	6.36	7.68	6.88	7.51	7.66
1416035_at	Hif1a	hypoxia inducible factor 1, alpha subunit	-3.89	7.22	6.96	7.66	6.98	8.04	6.98	8.17	8.3
1427455_x_at	D6Mit97	DNA segment, Chr 6, Massachusetts Institute of Technology 97	-3.89	8.41	6.48	8.42	10.16	9.66	9.21	12.07	10.37
1451015_at	Tkt	transketolase	-3.89	8.29	8.5	8.7	9.91	10.69	8.45	10.16	10.23
1422659_at	Camk2d	calcium/calmodulin-dependent protein kinase II, delta	-3.88	5.78	5.5	5.77	5.35	6.93	6.77	6.24	7.63
1423750_a_at	Zfp162	zinc finger protein 162	-3.88	11.81	11.57	11.65	12.69	12.78	11.13	12.89	13.19
1420920_a_at	Arf1	ADP-ribosylation factor 1	-3.87	8.41	7.85	8.29	9.96	9.82	7.07	10.47	9.97
1416671_a_at	Mcoln1	mucolipin 1	-3.86	5.29	5.75	5.28	6.14	7.37	5.46	6.99	7.49
1418401_a_at	Dusp16	dual specificity phosphatase 16	-3.86	9.59	9.31	9.17	10.43	11.44	9.29	11.38	11.42
1424700_at	D4Ertd89e	DNA segment, Chr 4, ERATO Doi 89, expressed	-3.85	3.61	3.72	3.82	5.14	6.29	3.73	5.83	5.59
1417900_a_at	Vldlr	very low density lipoprotein receptor	-3.85	7.4	8.14	8.2	7.9	8.38	7.85	9	9.57
1423413_at	Ndr1	N-myc downstream regulated 1	-3.85	3.97	4.48	5.04	4.45	4.38	4.75	5.83	5.33
1425981_a_at	Rbl2	retinoblastoma-like 2	-3.85	7.58	7.56	7.5	8.2	9.18	7.63	8.61	8.69
1416351_at	Map2k1	mitogen activated protein kinase kinase 1	-3.85	7.28	7.82	7.22	7.55	8.39	7.39	8.7	8.64
1423735_a_at	5730444A13Rik	RIKEN cDNA 5730444A13 gene	-3.84	7.14	6.23	7.39	7.05	8.17	7.68	7.61	7.69
1427476_a_at	Trim32	tripartite motif protein 32	-3.83	7.27	7.44	6.24	7.21	8.37	6.57	8.47	8.41
1415983_at	Lcp1	lymphocyte cytosolic protein 1	-3.83	11.73	11.44	11.87	12.57	13.06	11.5	12.84	12.8
1421217_a_at	Lgals9	lectin, galactose binding, soluble 9	-3.83	6.56	6.58	6.64	7.24	8.46	6.18	8.83	8
1427630_x_at	Ceacam1	CEA-related cell adhesion molecule 1	-3.83	3.65	4.14	5.86	5	6	3.74	5.03	5.49
1435324_x_at	Hmgb1	high mobility group box 1	-3.83	10.5	10.28	11.5	11.35	11.39	10.67	12.09	11.8
1436899_at	2700019D07Rik	RIKEN cDNA 2700019D07 gene	-3.82	7.78	8.19	8.33	8.58	9.79	8.05	9.33	8.94
1452246_at	Ostf1	osteoclast stimulating factor 1	-3.82	7.18	6.74	6.81	7.52	8.04	6.56	8.52	8.21
1417540_at	Elf1	E74-like factor 1	-3.82	10.06	9.37	9.65	10.45	9.77	10.29	10.98	10.88
1424954_a_at	Pip5k1c	phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma	-3.81	9.52	9.12	8.6	9.2	11.2	10.21	10.35	10.62
1460164_at	Spin	spindlin	-3.81	7.51	7.96	7.71	8.38	8.85	7.97	9.02	9.03
1448019_at	2900006A08Rik	RIKEN cDNA 2900006A08 gene	-3.81	4.97	4.42	4.77	4.46	4.36	4.56	6.03	5.56
1415688_at	Ube2g1	ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, C. elegans)	-3.8	9.62	9.9	9.62	9.75	10.46	9.54	11.13	10.51
1417460_at	Ifitm2	interferon induced transmembrane protein 2	-3.8	9.07	8.97	9.55	9.82	9.7	9.09	11.06	10.24
1428107_at	Sh3bgrl	SH3-binding domain glutamic acid-rich protein like	-3.8	8.77	9.34	10.36	9.43	10.34	9.21	10.42	10.24
1449507_a_at	Cd47	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)	-3.8	10.02	9.83	9.88	10.3	11.03	9.67	11.13	10.78
1456266_at	Rpl30	ribosomal protein L30	-3.8	6.25	5.42	6.15	5.44	7.47	6.59	6.61	7.03
1424500_at	4732497O03Rik	RIKEN cDNA 4732497O03 gene	-3.8	6.28	6.27	6.7	7.54	8.24	5.72	7.58	7.96
1448254_at	Ptn	pleiotrophin	-3.79	4.68	5.94	5.91	6.15	6.52	6.53	6.71	6.2
1460400_at	Spg4	spastic paraplegia 4 homolog (human)	-3.79	7.54	7.87	7.4	8.02	9.21	7.5	8.76	9.09
1454663_at	NA	NA	-3.78	9.23	10.15	10.66	10.09	10.92	9.35	11.58	11.29
1416106_at	1110001A12Rik	RIKEN cDNA 1110001A12 gene	-3.78	7.97	7.56	8.12	8.56	9.63	7.23	9.04	8.92
1422471_at	Pex13	peroxisomal biogenesis factor 13	-3.78	9.94	10.35	10.61	10.13	11.08	9.71	11.19	11.32
1450870_at	Rala	v-ral simian leukemia viral oncogene homolog A (ras related)	-3.78	5.41	5.55	5.19	5.84	6.91	5.08	6.57	6.61
1422480_at	Snx3	sorting nexin 3	-3.77	10.68	10.45	10.48	11.29	11.58	10.19	11.88	11.74
1422791_at	Pafah1b2	platelet-activating factor acetylhydrolase, isoform 1b, alpha2 subunit	-3.77	3.84	3.96	3.85	5.28	5.79	3.82	6.15	5.74
1427887_at	2610304G08Rik	RIKEN cDNA 2610304G08 gene	-3.77	8.4	8.62	8.19	8.62	9.66	7.94	9.41	9.75
1415820_x_at	Nono	non-POU-domain-containing, octamer binding protein	-3.77	10.57	10.25	10.5	10.96	11.62	10.1	11.57	11.34
1451346_at	Mtap	methylthioadenosine phosphorylase	-3.77	7.2	5.88	7.78	8.22	9.04	7.44	9.15	8.85
1427299_at	Rps6ka3	ribosomal protein S6 kinase polypeptide 3	-3.77	6.87	7.49	7.04	7.7	8.27	7.55	8.51	8.51
1422903_at	Ly86	lymphocyte antigen 86	-3.76	5.57	3.33	3.26	5.2	5.2	4.3	7.32	8.04
1450932_s_at	D14Wsu89e	DNA segment, Chr 14, Wayne State University 89, expressed	-3.75	8.1	7.48	8.68	7.81	9.34	8.59	9.26	9.32
1460399_at	BC018601	cDNA sequence BC018601	-3.75	5.4	4.59	4.4	5.57	6.93	4.54	7.24	7.38
1416066_at	Cd9	CD9 antigen	-3.74	7.6	7.41	7.02	8.53	9.05	7.06	9.77	9.42
1451622_at	0910001K20Rik	RIKEN cDNA 0910001K20 gene	-3.74	8.42	8.67	7.96	8.73	9.83	8.46	9.44	9.93
1416332_at	Cirbp	cold inducible RNA binding protein	-3.73	6.78	7.22	7.33	8.54	9.23	6.88	8.89	9.01
1423816_at	1110012O05Rik	RIKEN cDNA 1110012O05 gene	-3.72	5.86	7.39	6.65	6.29	8.39	7.13	8	8.09
1416666_at	Serpine2	serine (or cysteine) proteinase inhibitor, clade E, member 2	-3.72	6.05	5.58	4.58	5.05	6.33	5.91	6.94	7.72
1430474_a_at	Mtch2	mitochondrial carrier homolog 2 (C. elegans)	-3.72	7.3	6.61	6.71	7.18	8.92	5.56	8.89	8.41
1440253_at	Psmd11	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	-3.72	9.68	9.65	9.05	8.63	10.36	10.26	10.56	10.81
1423744_x_at	Eif2s3x	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked	-3.71	8.81	8.68	8.57	9.42	9.97	8.61	10.52	10.01
1417233_at	Chchd4	coiled-coil-helix-coiled-coil-helix domain containing 4	-3.71	8.47	8.31	8.43	8.84	9.59	8.57	9.81	9.25
1450089_a_at	Srprb	signal recognition particle receptor, B subunit	-3.7	2.4	2.49	2.56	2.63	4.05	2.45	3.84	3.12
1450992_a_at	Meis1	myeloid ecotropic viral integration site 1	-3.7	10.79	10.89	10.87	11.26	12.59	11.07	12.11	11.68
1423724_at	D10Ertd749e	DNA segment, Chr 10, ERATO Doi 749, expressed	-3.7	9.92	10.21	9.56	10.48	11.41	8.63	11.77	11.62
1417953_at	D6Wsu176e	DNA segment, Chr 6, Wayne State University 176, expressed	-3.7	6.62	7.16	7.09	7.03	8.32	6.37	8.13	7.88
1427747_a_at	Lcn2	lipocalin 2	-3.7	5.34	4.22	3.73	4.51	5.14	6.09	7.77	6.56
1449080_at	Hdac2	histone deacetylase 2	-3.69	7.94	7.48	8.18	8.7	9.68	7.47	8.81	9.16
1417822_at	D17H6S56E-5	DNA segment, Chr 17, human D6S56E 5	-3.68	8.49	8.15	7.88	8.98	10.03	8.03	10.27	9.9
1435981_at	BM118398	NA	-3.68	2.37	2.31	2.36	2.19	3.71	3.62	3.18	4.14
1423215_at	5730406I15Rik	RIKEN cDNA 5730406I15 gene	-3.67	9.03	8.55	9.48	10.47	10.47	8.57	10.93	10.27
1430980_a_at	Eif4a1	eukaryotic translation initiation factor 4A1	-3.67	6.34	5.46	6.22	6.67	7.95	5.28	7.84	7.38
1448657_a_at	Dnajb10	DnaJ (Hsp40) homolog, subfamily B, member 10	-3.67	8.68	8.43	8.29	8.92	10.35	8.06	9.67	9.87
1428092_at	Cdc5l	cell division cycle 5-like (S. pombe)	-3.67	5.7	5.68	7.32	6.52	6.5	5.55	8.39	7.47
1423739_x_at	Aplp2	amyloid beta (A4) precursor-like protein 2	-3.67	9.43	10.04	9.98	10.48	11.07	10.47	10.8	11.12
1448026_at	A730019I05Rik	RIKEN cDNA A730019I05 gene	-3.66	8.09	8.42	8.12	8.43	8.38	9.04	9.04	9.56
1417374_at	Tuba4	tubulin, alpha 4	-3.66	9.64	9.59	9.22	10.12	10.99	9.09	10.9	10.87
1427567_a_at	Tpm3	tropomyosin 3, gamma	-3.65	6.64	7.06	6.89	7.51	8.41	6.24	8.71	8.08
1417090_at	Rcn	reticulocalbin	-3.65	9.87	9.76	9.88	10.44	11.54	9.74	11.07	10.8
1426439_at	Ddx3y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked	-3.64	10.32	10.05	10.9	10.14	11.67	10.24	11.43	12.11
1455060_at	G3bp	Ras-GTPase-activating protein SH3-domain binding protein	-3.64	3.96	5.17	5.05	5.2	7.19	4.09	6.42	6.36
1451286_s_at	Fus	fusion, derived from t(12;16) malignant liposarcoma (human)	-3.64	9.2	8.39	8.68	10.38	10.14	9.07	11.13	10.69
1423705_at	2310057D15Rik	RIKEN cDNA 2310057D15 gene	-3.64	6	6.29	6.8	6.91	7.34	6.05	7.76	7.15
1424101_at	Hnrpl	heterogeneous nuclear ribonucleoprotein L	-3.64	5.68	5.74	5.69	6.35	6.9	5.87	6.73	7.24
1452712_at	2610510D13Rik	RIKEN cDNA 2610510D13 gene	-3.63	9.36	8.98	8.9	9.28	10.21	8.34	10.25	10.2
1417112_at	Arl2bp	ADP-ribosylation factor-like 2 binding protein	-3.63	9.42	9.91	9.53	10.14	11.16	8.86	11.04	11.16
1426233_at	Map2k4	mitogen activated protein kinase kinase 4	-3.63	2.64	2.59	3.17	2.75	3.54	3.04	3.2	4.38
1450105_at	Adam10	a disintegrin and metalloprotease domain 10	-3.63	3.3	3.13	3.48	3.09	4.03	3.3	4.04	4.59
1448235_s_at	Hmgb1	high mobility group box 1	-3.63	7.8	7.96	8.9	8.06	8.92	8.17	9.42	8.86
1449852_a_at	Ehd4	EH-domain containing 4	-3.62	10.1	10.08	9.69	11.01	11.1	9.74	11.43	11.37
1452714_at	1200003E16Rik	RIKEN cDNA 1200003E16 gene	-3.62	3.12	3.43	3.55	4.31	5.65	4.23	4.42	5.1
1450986_at	Nol5	nucleolar protein 5	-3.61	7.07	5.54	9.19	9.31	9.37	6.58	10.83	10.35
1419915_at	D10Ertd438e	DNA segment, Chr 10, ERATO Doi 438, expressed	-3.61	5.55	5.4	5.96	5.49	5.13	5.15	6.36	7
1450928_at	Idb4	inhibitor of DNA binding 4	-3.61	5.65	5.17	5.49	5.59	6.19	6.65	7.21	5.69
1452261_at	Shprh	SNF2 histone linker PHD RING helicase	-3.61	5.67	6.28	5.36	5.59	6.65	5.64	6.76	8.25
1419872_at	Csf1r	colony stimulating factor 1 receptor	-3.61	6.82	5.81	4.04	5.37	6.7	6.55	7.58	8.01
1425020_at	Ubxd4	UBX domain containing 4	-3.61	11.18	11.26	11.4	11.12	12.08	11.37	11.96	12.45
1415960_at	Mpo	myeloperoxidase	-3.61	4.66	3.75	3.73	5.29	5.81	3.87	6.63	7.01
1424093_x_at	Cd151	CD151 antigen	-3.6	8.13	8.47	7.8	8.6	9.89	7.85	10.31	9.63
1415705_at	9130011J15Rik	RIKEN cDNA 9130011J15 gene	-3.6	7.61	7.28	8.24	7.36	8.8	6.99	8.82	8.9
1422690_at	Sptlc1	serine palmitoyltransferase, long chain base subunit 1	-3.6	6.48	5.76	5.08	6.29	7.02	6	7.4	7.4
1449093_at	Ctf1	cardiotrophin 1	-3.6	8.6	7.73	7.38	8.22	8.91	8.23	9.16	9.09
1426742_at	Atp5f1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit b, isoform 1	-3.59	8.69	8.52	9.73	8.7	10.08	8.2	10.24	9.89
1453199_at	Acbd6	acyl-Coenzyme A binding domain containing 6	-3.59	7.5	7.54	7.9	7.84	10.06	7.67	8.91	8.2
1449876_at	Prkg1	protein kinase, cGMP-dependent, type I	-3.59	4.91	4.36	5.83	6.07	5.11	6.04	7.53	6.75
1415874_at	Spry1	sprouty homolog 1 (Drosophila)	-3.58	4.82	4.53	5.4	5.64	6.18	4.39	6.68	5.98
1421182_at	Clec2	C-type lectin-like receptor 2	-3.58	5.46	4.46	6.57	5.23	7.05	6.03	7.16	7.24
1425485_at	Mtmr6	myotubularin related protein 6	-3.58	8.19	8.53	8.54	9.01	10.06	8.27	9.37	9.92
1425052_at	2610034N03Rik	RIKEN cDNA 2610034N03 gene	-3.58	8.7	9.21	10.16	10.01	10.28	8.29	10.62	10.29
1417432_a_at	Gnb1	guanine nucleotide binding protein, beta 1	-3.58	6.91	6.4	5.64	7.97	8.36	7.14	8.38	8.69
1417472_at	Myh9	myosin heavy chain IX	-3.58	7.12	7.07	6.97	6.86	7.58	7.97	7.67	8.18
1427188_at	Arih1	ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila)	-3.58	7.99	7.1	6.12	8.32	9	7.8	9.3	9.94
1431900_a_at	Foxa3	forkhead box A3	-3.57	6.85	7.47	6.93	7.55	8.88	7.6	8	8.31
1454067_a_at	4931406C07Rik	RIKEN cDNA 4931406C07 gene	-3.57	6.63	6.14	7.75	8.63	7.38	5.8	8.84	8.66
1450093_s_at	Zbtb7	zinc finger and BTB domain containing 7	-3.56	4.54	4.93	8.15	5.81	5.65	4.88	6.36	6.49
1419030_at	Ero1l	ERO1-like (S. cerevisiae)	-3.56	5.53	4.19	5.1	4.66	6.17	5.81	5.85	6.42
1426945_at	Kpnb3	karyopherin (importin) beta 3	-3.56	7.44	7.64	7.48	8.18	9.07	7.32	8.86	8.61
1427660_x_at	D6Mit97	DNA segment, Chr 6, Massachusetts Institute of Technology 97	-3.55	9.24	6.85	9.29	10.88	10.69	9.95	12	10.93
1426576_at	9530058O11Rik	RIKEN cDNA 9530058O11 gene	-3.54	6.09	6.78	6.69	6.99	6.93	6.86	7.44	8.08
1448732_at	Ctsb	cathepsin B	-3.54	4.16	4.89	4.12	4.85	6.64	4.22	6.1	6.3
1450234_at	Ms4a6c	membrane-spanning 4-domains, subfamily A, member 6C	-3.54	7.54	6.82	7.36	7.35	7.11	7.03	8.09	8.75
1424083_at	Rod1	ROD1 regulator of differentiation 1 (S. pombe)	-3.53	6.82	6.43	6.47	7.49	8.13	6.91	8.09	8.76
1451506_at	Mef2c	myocyte enhancer factor 2C	-3.53	10.06	9.56	9.74	10.89	10.73	9.77	11.29	11.14
1449379_at	Kdr	kinase insert domain protein receptor	-3.53	3.68	4.18	3.85	3.83	4.82	4.17	4.37	5.51
1450655_at	Pten	phosphatase and tensin homolog	-3.53	4.77	6.36	6.14	5.83	7.68	5.39	7.84	7.53
1450678_at	Itgb2	integrin beta 2	-3.53	7.47	7.05	6.9	7.68	8.51	7.17	8.57	8.47
1426645_at	Hspca	heat shock protein 1, alpha	-3.53	10.39	10.18	12.74	12.09	11.78	11.16	12.76	12.31
1417236_at	Ehd3	EH-domain containing 3	-3.52	4.63	5.03	5.5	4.86	4.3	6.2	6.22	5.92
1434942_at	2610101J03Rik	RIKEN cDNA 2610101J03 gene	-3.51	9.81	10.14	10.54	10.71	10.77	9.78	11.39	10.95
1450039_at	na	similar to ubiquitin specific protease 9, X-linked isoform 2; Drosophila fat facets related, X-linked; ubiquitin specific protease 9, X chromosome (fat facets-like Drosophila)	-3.51	6.6	6.17	5.79	6.42	7.81	5.6	7.49	7.87
1418162_at	Tlr4	toll-like receptor 4	-3.51	5.08	6.18	6.47	5.92	7.14	5.97	7.55	7.7
1425456_a_at	Map2k3	mitogen activated protein kinase kinase 3	-3.51	6.27	6.16	6.04	6.52	6.89	5.75	7.07	7.55
1419286_s_at	Cdv1	carnitine deficiency-associated gene expressed in ventricle 1	-3.51	6.25	6.23	6.46	6.64	7.79	6.21	7.96	7.06
1417011_at	Sdc2	syndecan 2	-3.5	5.81	4.4	6.55	5.72	6.63	5.94	7.21	6.77
1448126_at	Tera	teratocarcinoma expressed, serine rich	-3.49	5.13	4.6	5.04	5.83	6.15	4.55	6.25	6.33
1417704_a_at	Arhgap6	Rho GTPase activating protein 6	-3.49	5.95	6.08	6.04	6.1	7.08	6.9	6.58	7.32
1451135_at	Gtf2b	general transcription factor IIB	-3.49	10.92	11.21	10.84	11.31	12.17	9.78	12.28	11.98
1423074_at	Lman2	lectin, mannose-binding 2	-3.49	7.8	7.53	7.21	8.36	9.27	7.87	8.85	9.32
1418896_a_at	Rpn2	ribophorin II	-3.48	6.62	7.95	7.91	7.75	9.26	6.96	8.94	9.18
1419568_at	Mapk1	mitogen activated protein kinase 1	-3.48	7.34	6.98	7.11	7.26	7.65	8.13	7.85	8.37
1415817_s_at	Cct7	chaperonin subunit 7 (eta)	-3.48	8.63	8.73	8.38	9.85	9.79	8.64	10	9.88
1431429_a_at	Arl4	ADP-ribosylation factor-like 4	-3.47	8.89	8.66	9.94	8.47	9.63	8.46	10.04	10.04
1449186_at	Bag4	BCL2-associated athanogene 4	-3.47	5.23	6.33	5.79	5.63	6.6	5.73	6.99	6.74
1418842_at	Hcls1	hematopoietic cell specific Lyn substrate 1	-3.47	5.52	5.43	5.49	6.18	8.1	5.1	6.67	6.97
1416212_at	Magoh	mago-nashi homolog, proliferation-associated (Drosophila)	-3.46	10.23	9.7	9.96	9.97	10.82	10.07	11.39	10.82
1421208_at	Ikbkg	inhibitor of kappaB kinase gamma	-3.46	2.55	2.54	3.33	2.73	3.7	2.86	3.39	3.88
1448212_at	Clast3	CD40 ligand-activated specific transcript 3	-3.46	8.07	7.45	7.89	8.29	9.18	7.75	8.94	8.95
1423672_at	2510042P03Rik	RIKEN cDNA 2510042P03 gene	-3.46	3.24	3.54	3.59	3.44	5.33	3.18	5.2	4.34
1426887_at	Nudt11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	-3.45	5.38	6.5	6.84	5.75	6.72	6.32	7.51	7.49
1423904_a_at	Pvr	poliovirus receptor	-3.44	7.22	6.05	7.05	7.48	8.7	6.94	8.4	8.35
1419898_s_at	A430104C18Rik	RIKEN cDNA A430104C18 gene	-3.44	7.11	7.6	7.29	8.27	8.72	7.65	8.79	8.95
1421064_at	Mpp5	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)	-3.44	5.26	5.77	7.37	7.17	6.04	6.77	8.45	8.01
1423986_a_at	Scotin	scotin gene	-3.44	10.43	10.47	10.44	11.07	11.83	10.02	11.59	11.4
1460665_a_at	Cnot7	CCR4-NOT transcription complex, subunit 7	-3.44	5.17	4.74	5.41	4.67	5.67	5.3	5.36	6.61
1426806_at	5830411E10Rik	RIKEN cDNA 5830411E10 gene	-3.43	7.49	6.8	7.59	7.64	8.57	6.96	8.18	8.61
1451556_a_at	2700078E11Rik	RIKEN cDNA 2700078E11 gene	-3.43	6.57	6.68	5.72	7.42	7.57	6.86	7.55	7.88
1422824_s_at	Eps8	epidermal growth factor receptor pathway substrate 8	-3.43	8.31	8.09	7.92	7.36	8.57	8	8.83	9.5
1434089_at	Synpo	synaptopodin	-3.43	7.6	6.39	6.87	7.46	9.94	6.77	8.96	9.12
1430274_a_at	Stard3nl	STARD3 N-terminal like	-3.41	5.87	5.8	5.33	6.19	6.72	5.58	6.79	6.98
1426912_at	C80879	expressed sequence C80879	-3.39	7.78	8.57	8.35	7.98	9.36	8.35	9.33	9.56
1426837_at	Metap1	methionyl aminopeptidase 1	-3.39	3.2	3.77	4.12	3.93	4.52	4.05	5.08	4.25
1423111_at	Atp5a1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, isoform 1	-3.38	10.99	11.34	11.11	11.69	12.55	10.51	12.4	12.2
1448835_at	E2f6	E2F transcription factor 6	-3.37	9.2	9.47	9.19	9.75	10.9	8.3	10.35	10.56
1421811_at	Thbs1	thrombospondin 1	-3.37	7.39	8.55	9.07	9.43	10.19	9.27	9.56	10.65
1449443_at	Decr1	2,4-dienoyl CoA reductase 1, mitochondrial	-3.37	4.5	2.11	3.09	3.86	5.97	4.17	5.98	5.93
1451285_at	Fus	fusion, derived from t(12;16) malignant liposarcoma (human)	-3.36	7.55	6.54	7.1	9.88	9.49	4.64	10.38	9.99
1422864_at	Runx1	runt related transcription factor 1	-3.36	8.09	8.21	7.82	8.22	7.5	8.62	9.06	9.72
1450035_a_at	Fnbp3	formin binding protein 3	-3.36	7.25	7.54	8.92	7.64	7.53	6.77	8.83	8.46
1434549_at	Rab11a	RAB11a, member RAS oncogene family	-3.35	7.98	8.54	8.52	8.18	9.58	8.3	9.28	9.26
