Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
6.47087	0.030999	7.105713	0.149214	1.55	Up	0.014080673	NM_019848	204928_s_at	Solute carrier family 10 (sodium/bile acid cotransporter family), member 3	Hs.522826	8273	SLC10A3
8.33843	0.056638	7.703987	0.060689	1.55	Down	0.001574449	NM_003730	217983_s_at	Ribonuclease T2	Hs.529989	8635	RNASET2
7.239177	0.066856	6.60502	0.202408	1.55	Down	0.040942017	BC019880	1555872_a_at	Hypothetical protein MGC21881	Hs.380240	389741	RP11-262H14.4
4.78544	0.087771	5.419167	0.062652	1.55	Up	0.00418912	NM_003895	207594_s_at	Synaptojanin 1	Hs.473632	8867	SYNJ1
6.743713	0.091421	6.11007	0.188929	1.55	Down	0.039201758	AI640157	229801_at	Chromosome 10 open reading frame 47	Hs.435775	254427	C10orf47
6.252343	0.057321	5.618803	0.04723	1.55	Down	0.001036524	AL603301	1569484_s_at	-	-	-	-
6.912897	0.17709	6.279513	0.019932	1.55	Down	0.023709461	NM_014747	204730_at	Regulating synaptic membrane exocytosis 3	Hs.434924	9783	RIMS3
4.499807	0.20681	3.866647	0.052622	1.55	Down	0.041266272	AW014927	205625_s_at	Calbindin 1, 28kDa	Hs.65425	793	CALB1
8.277633	0.098546	8.910187	0.201794	1.55	Up	0.047987961	T58129	1555935_s_at	Hormonally upregulated Neu-associated kinase	Hs.109437	30811	HUNK
9.330873	0.094495	9.963217	0.183525	1.55	Up	0.037536278	NM_006517	204462_s_at	Solute carrier family 16, member 2 (monocarboxylic acid transporter 8)	Hs.75317	6567	SLC16A2
5.8066	0.130014	6.438783	0.155077	1.55	Up	0.035391957	AI968440	236517_at	Multiple EGF-like-domains 10	Hs.438709	84466	MEGF10
6.77852	0.104241	7.409953	0.044858	1.55	Up	0.005109666	BC016050	1554489_a_at	Centrosomal protein 70kDa	Hs.531962	80321	CEP70
8.203827	0.05929	8.83482	0.027618	1.55	Up	0.000645719	NM_024572	219271_at	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14 (GalNAc-T14)	Hs.468058	79623	GALNT14
7.096237	0.102451	6.465583	0.089322	1.55	Down	0.009735245	NM_005435	204765_at	Rho guanine nucleotide exchange factor (GEF) 5	Hs.334	7984	ARHGEF5
8.83193	0.053158	8.201427	0.123374	1.55	Down	0.009354182	AL109839	226670_s_at	-	-	-	-
4.757383	0.190799	5.38778	0.097453	1.55	Up	0.04228821	NM_138328	1553268_at	Ras homolog gene family, member T1	Hs.644221	55288	RHOT1
7.002683	0.145057	7.632977	0.146993	1.55	Up	0.037952179	BF114738	227331_at	Integrin, beta 7	Hs.524458	3695	ITGB7
6.43966	0.136168	7.069837	0.03465	1.55	Up	0.010947649	AL021707	212144_at	-	-	-	-
7.31123	0.16685	6.681187	0.113109	1.55	Down	0.035334921	NM_014822	202375_at	SEC24 related gene family, member D (S. cerevisiae)	Hs.189641	9871	SEC24D
4.15561	0.034325	4.78527	0.08728	1.55	Up	0.002562358	NM_030911	221015_s_at	Cytidine and dCMP deaminase domain containing 1	Hs.388220	81602	CDADC1
9.615343	0.044767	10.2443	0.155838	1.55	Up	0.017855001	BC021286	1554340_a_at	Chromosome 1 open reading frame 187	Hs.632364	374946	C1orf187
4.36259	0.100343	4.991343	0.120457	1.55	Up	0.015989436	AW296078	230090_at	Homo sapiens, clone IMAGE:4179986	Hs.271721	-	-
3.829183	0.121581	4.4575	0.057922	1.55	Up	0.009550308	AI624440	241473_at	Sulfatase 1	Hs.409602	23213	SULF1
8.280263	0.037961	7.651983	0.11639	1.55	Down	0.006828979	AA522514	212311_at	KIAA0746 protein	Hs.479384	23231	KIAA0746
7.592037	0.058815	6.964033	0.131437	1.55	Down	0.012050209	AL137541	234224_at	Protein tyrosine phosphatase, receptor type, G	Hs.148340	5793	PTPRG
6.577647	0.150001	7.2056	0.159662	1.55	Up	0.04563238	AI417785	229732_at	HSZFP36	-	-	-
8.64611	0.17001	8.018163	0.084315	1.55	Down	0.029682186	AW340595	227383_at	Family with sequence similarity 91, member A2	Hs.647735	57234	FAM91A2
9.242783	0.119543	8.615257	0.12702	1.54	Down	0.022805611	AI435590	237192_at	Ribosomal protein L21	Hs.535873	6144	RPL21
8.4371	0.090206	7.80994	0.101844	1.54	Down	0.009957015	NM_007066	202732_at	Protein kinase (cAMP-dependent, catalytic) inhibitor gamma	Hs.651213	11142	PKIG
9.683153	0.048482	9.056773	0.1266	1.54	Down	0.00987746	AL365406	233064_at	KIAA1086	Hs.65750	23217	KIAA1086
6.987287	0.021162	6.361433	0.043112	1.54	Down	0.000200134	AI198543	55583_at	Dedicator of cytokinesis 6	Hs.591002	57572	DOCK6
8.71907	0.123632	8.09357	0.061105	1.54	Down	0.010532238	NM_018846	220238_s_at	Kelch-like 7 (Drosophila)	Hs.385861	55975	KLHL7
5.005973	0.071525	4.38066	0.055251	1.54	Down	0.002290152	BC026299	1565598_at	RNA-binding protein	Hs.518727	54502	FLJ20273
9.904273	0.058938	9.279033	0.109353	1.54	Down	0.007317332	NM_018265	219010_at	Chromosome 1 open reading frame 106	Hs.518997	55765	C1orf106
5.8547	0.041581	5.229517	0.122155	1.54	Down	0.008369974	AI208292	240840_s_at	Chromosome 5 open reading frame 35	Hs.85950	133383	C5orf35
9.60552	0.060781	10.23	0.135614	1.54	Up	0.0136729	NM_015415	202427_s_at	Brain protein 44	Hs.517768	25874	BRP44
6.173983	0.171701	5.549993	0.010311	1.54	Down	0.022206454	BF340245	239785_at	DAZ interacting protein 1-like	Hs.351403	199221	DZIP1L
8.716077	0.16093	8.092167	0.048915	1.54	Down	0.020665736	W48843	221489_s_at	Sprouty homolog 4 (Drosophila)	Hs.323308	81848	SPRY4
8.927537	0.016215	8.303653	0.108795	1.54	Down	0.004766787	AI332397	1555996_s_at	Eukaryotic translation initiation factor 4A, isoform 2	Hs.518475	1974	EIF4A2
7.34855	0.11507	6.724693	0.05856	1.54	Down	0.008449941	BC041822	1562280_at	POU domain, class 2, transcription factor 1	Hs.493649	5451	POU2F1
7.310293	0.090083	6.686733	0.091333	1.54	Down	0.008274564	AF169689	224212_s_at	Protocadherin alpha subfamily C, 2	Hs.199343	56134	PCDHAC2
10.5476	0.066908	9.924603	0.147226	1.54	Down	0.018265199	AA628586	212226_s_at	Phosphatidic acid phosphatase type 2B	Hs.405156	8613	PPAP2B
5.486447	0.035093	6.10942	0.161812	1.54	Up	0.019731749	AL832823	1561908_a_at	MRNA; cDNA DKFZp667F1024 (from clone DKFZp667F1024)	Hs.621267	-	-
5.4404	0.119765	4.817807	0.035929	1.54	Down	0.007601622	AA732995	216000_at	Asparagine synthetase	Hs.489207	440	ASNS
5.980537	0.1291	6.602797	0.136526	1.54	Up	0.029608424	NM_016217	218603_at	Headcase homolog (Drosophila)	Hs.197644	51696	HECA
8.801673	0.098594	8.179527	0.182635	1.54	Down	0.040036885	BC043295	1555015_a_at	Zinc finger protein 398	Hs.490510	57541	ZNF398
4.217543	0.153402	4.839233	0.057543	1.54	Up	0.019194207	AL133614	233815_at	N-acetylated alpha-linked acidic dipeptidase 2	Hs.503560	10003	NAALAD2
6.209133	0.086025	6.830737	0.051327	1.54	Up	0.003431102	AU150748	216061_x_at	Transcribed locus	Hs.649415	-	-
5.75135	0.048357	6.372823	0.017809	1.54	Up	0.000271097	AW500220	214849_at	Potassium channel tetramerisation domain containing 20	Hs.188757	222658	KCTD20
6.568217	0.055025	5.947163	0.12059	1.54	Down	0.009409958	AI669591	241996_at	RUN and FYVE domain containing 2	Hs.643472	55680	RUFY2
6.150967	0.136237	5.530177	0.118399	1.54	Down	0.026309101	N66669	229861_at	Ring finger and FYVE-like domain containing 1	Hs.13680	117584	RFFL
5.700743	0.070296	5.080737	0.140152	1.54	Down	0.016757664	AU146117	233025_at	PDZ domain containing 2	Hs.481819	23037	PDZD2
8.812287	0.038317	8.193113	0.195011	1.54	Down	0.035681545	AI968175	228906_at	CXXC finger 6	Hs.567594	80312	CXXC6
7.445173	0.11754	8.06423	0.104089	1.54	Up	0.016917963	NM_018157	219446_at	Resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)	Hs.131306	55188	RIC8B
6.637537	0.164347	6.018677	0.070087	1.54	Down	0.025729645	AW057543	227417_at	Transcribed locus	Hs.644097	-	-
3.855543	0.102885	4.474233	0.041012	1.54	Up	0.005037758	NM_016279	207729_at	Cadherin 9, type 2 (T1-cadherin)	Hs.272212	1007	CDH9
4.351357	0.015732	4.969897	0.193004	1.54	Up	0.033083038	AI052447	236796_at	BTB and CNC homology 1, basic leucine zipper transcription factor 2	Hs.269764	60468	BACH2
7.085443	0.13721	6.46693	0.099952	1.54	Down	0.02189569	AB023203	214785_at	Vacuolar protein sorting 13 homolog A (S. cerevisiae)	Hs.459790	23230	VPS13A
6.26656	0.155327	5.648067	0.118161	1.54	Down	0.033886299	X15786	215771_x_at	-	-	-	-
4.358417	0.072564	4.97689	0.120257	1.54	Up	0.011660448	AA463626	229103_at	Wingless-type MMTV integration site family, member 3	Hs.445884	7473	WNT3
6.73164	0.141996	7.349993	0.042853	1.54	Up	0.014042402	AU148090	230415_at	Forkhead box P1	Hs.431498	27086	FOXP1
5.290273	0.162834	4.673277	0.075013	1.53	Down	0.026257757	NM_005442	231776_at	Eomesodermin homolog (Xenopus laevis)	Hs.591663	8320	EOMES
9.280063	0.133975	8.66316	0.134631	1.53	Down	0.031435501	BE552383	239202_at	RAB3B, member RAS oncogene family	Hs.123072	5865	RAB3B
8.91832	0.068765	8.302217	0.078928	1.53	Down	0.004166253	AF204231	208798_x_at	Golgi autoantigen, golgin subfamily a, 8A	Hs.182982	23015	GOLGA8A
8.572867	0.052129	9.18818	0.117282	1.53	Up	0.008684949	NM_006486	202995_s_at	Fibulin 1	Hs.24601	2192	FBLN1
6.626493	0.077018	6.01135	0.082279	1.53	Down	0.005476932	NM_025090	220370_s_at	Ubiquitin specific peptidase 36	Hs.464243	57602	USP36
10.4703	0.044795	11.085367	0.032847	1.53	Up	0.000378335	BF967998	212151_at	PBX1	-	-	-
6.16193	0.048529	5.546943	0.113725	1.53	Down	0.007631121	AB037820	230112_at	Membrane-associated ring finger (C3HC4) 4	Hs.170388	57574	3-Mar
8.65641	0.093131	8.04196	0.083533	1.53	Down	0.007977982	AW205632	238156_at	Ribosomal protein S6	Hs.408073	6194	RPS6
7.83948	0.077783	7.225243	0.058887	1.53	Down	0.003252064	NM_021106	203823_at	Regulator of G-protein signalling 3	Hs.494875	5998	RGS3
4.572513	0.121213	3.958377	0.095365	1.53	Down	0.016374586	AK026280	233105_at	CDNA: FLJ22627 fis, clone HSI06152	Hs.547938	-	-
7.612447	0.139875	6.998343	0.072235	1.53	Down	0.017528181	AI021902	240105_at	Chromosome 21 open reading frame 66	Hs.644004	94104	C21orf66
7.7314	0.045225	8.345283	0.141611	1.53	Up	0.014499381	AF020543	209490_s_at	Palmitoyl-protein thioesterase 2	Hs.635690	9374	PPT2
7.434713	0.120258	6.821503	0.114781	1.53	Down	0.021043604	BC041094	1554415_at	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	Hs.270621	27097	TAF5L
7.927953	0.08376	7.314797	0.038464	1.53	Down	0.002651372	AL133630	231806_s_at	Serine/threonine kinase 36, fused homolog (Drosophila)	Hs.652342	27148	STK36
7.375357	0.132818	6.762373	0.034269	1.53	Down	0.0110843	NM_025201	204436_at	Ankyrin repeat and death domain containing 1A	Hs.207157	348094	ANKDD1A
11.1545	0.118795	10.5416	0.082727	1.53	Down	0.013328977	NM_002354	201839_s_at	Tumor-associated calcium signal transducer 1	Hs.645285	4072	TACSTD1
7.86307	0.105593	7.25018	0.108096	1.53	Down	0.015400741	BC006164	211781_x_at	-	-	-	-
3.860963	0.066542	4.473847	0.134855	1.53	Up	0.015153002	AL120749	239182_at	Hypothetical LOC401022	Hs.98661	401022	LOC401022
5.616363	0.073997	5.003897	0.021536	1.53	Down	0.001357652	AU153281	231937_at	CDNA FLJ14200 fis, clone NT2RP3002799	Hs.365071	-	-
4.15569	0.117493	4.7675	0.124198	1.53	Up	0.023197994	AI375939	226755_at	NPC-A-5	Hs.510543	642587	LOC642587
4.258133	0.122757	3.646623	0.049494	1.53	Down	0.009880394	AL355743	228170_at	Oligodendrocyte transcription factor 1	Hs.56663	116448	OLIG1
4.587997	0.112161	3.976727	0.051908	1.53	Down	0.007783684	AU151107	230650_at	CDNA FLJ12909 fis, clone NT2RP2004400	Hs.152460	-	-
8.194897	0.117079	7.583827	0.109195	1.53	Down	0.018828752	NM_017438	219482_at	SET domain containing 4	Hs.606200	54093	SETD4
6.21268	0.10896	6.823493	0.163738	1.53	Up	0.036023867	NM_004411	205348_s_at	Dynein, cytoplasmic 1, intermediate chain 1	Hs.440364	1780	DYNC1I1
4.99403	0.076859	5.604643	0.066946	1.53	Up	0.003904659	AK024867	216167_at	leucine rich repeat neuronal 5	-	10446	-
7.119503	0.161312	6.50901	0.072337	1.53	Down	0.025977607	NM_145702	1553099_at	Tigger transposable element derived 1	Hs.211823	200765	TIGD1
9.22919	0.015784	8.61885	0.043872	1.53	Down	0.000196621	BF059748	230788_at	Glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)	Hs.519884	2651	GCNT2
5.66179	0.118124	6.271277	0.065651	1.53	Up	0.010740322	AI732794	241577_at	AF4/FMR2 family, member 3	Hs.444414	3899	AFF3
8.471303	0.163418	9.080653	0.123112	1.53	Up	0.040810732	AI954041	212218_s_at	Fatty acid synthase	Hs.83190	2194	FASN
7.460213	0.052769	6.851117	0.037174	1.53	Down	0.000703262	AW975638	222305_at	Hexokinase 2	Hs.406266	3099	HK2
9.19903	0.073364	8.590207	0.128499	1.53	Down	0.014677169	AI803633	221987_s_at	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	Hs.388170	55720	TSR1
6.68393	0.129679	6.07551	0.060624	1.52	Down	0.013155691	CA428769	1556049_at	Reticulon 4	Hs.645283	57142	RTN4
3.910237	0.128775	4.518013	0.116392	1.52	Up	0.024864179	AW157535	214120_at	Ret finger protein-like 1 antisense	Hs.167750	10740	RFPL1S
5.00906	0.059944	4.401477	0.064264	1.52	Down	0.002296401	AA406435	230747_s_at	Chromosome 18 open reading frame 17	Hs.128576	125488	C18orf17
7.732177	0.053479	7.124723	0.106269	1.52	Down	0.006953089	NM_020990	202712_s_at	Creatine kinase, mitochondrial 1A	Hs.425633	548596	CKMT1A
7.56606	0.063069	8.173463	0.200878	1.52	Up	0.044791992	AL031670	204669_s_at	RNF24	-	-	-
6.583113	0.096712	5.97586	0.067391	1.52	Down	0.006736955	AI458297	236244_at	Heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)	Hs.166463	3192	HNRPU
5.727807	0.138831	6.33458	0.06871	1.52	Up	0.017289866	AK024580	233626_at	Neuropilin 1	Hs.131704	8829	NRP1
8.500137	0.049211	9.106643	0.044308	1.52	Up	0.000788802	AL039862	225864_at	Family with sequence similarity 84, member B	Hs.124951	157638	FAM84B
6.753393	0.104044	6.14704	0.088173	1.52	Down	0.011281283	R99562	228463_at	Forkhead box A3	Hs.36137	3171	FOXA3
5.726207	0.124814	6.332273	0.059985	1.52	Up	0.011907014	NM_022977	202422_s_at	Acyl-CoA synthetase long-chain family member 4	Hs.268785	2182	ACSL4
7.666257	0.054196	7.060277	0.089755	1.52	Down	0.004451425	AI076335	236019_at	RAB12, member RAS oncogene family	Hs.270074	201475	RAB12
8.47533	0.052747	7.870347	0.148771	1.52	Down	0.018573958	NM_001132	1552287_s_at	AFG3 ATPase family gene 3-like 1 (S. cerevisiae)	-	172	-
5.24571	0.115554	4.641017	0.158792	1.52	Down	0.036963822	AL833150	1559190_s_at	MRNA; cDNA DKFZp313H0740 (from clone DKFZp313H0740)	Hs.632973	-	-
8.141803	0.128619	7.537367	0.100264	1.52	Down	0.020720237	AW450929	221919_at	Heterogeneous nuclear ribonucleoprotein A1	Hs.546261	3178	HNRPA1
8.260173	0.136075	8.864467	0.169664	1.52	Up	0.049896051	AV681807	226213_at	V-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	Hs.118681	2065	ERBB3
5.680243	0.088928	5.07675	0.174997	1.52	Down	0.037133457	AB058689	1563488_at	-	-	84462	-
7.371627	0.050808	6.76862	0.185256	1.52	Down	0.034878966	BC006259	211031_s_at	Cytoplasmic linker 2	Hs.647018	7461	CYLN2
5.036113	0.112708	4.43352	0.095864	1.52	Down	0.015190532	AI493046	239148_at	MARVEL domain containing 3	Hs.513706	91862	MARVELD3
7.599093	0.117058	6.997257	0.178633	1.52	Down	0.047926568	AL545998	226846_at	Phytanoyl-CoA dioxygenase domain containing 1	Hs.326391	254295	PHYHD1
8.216313	0.05088	7.61479	0.140466	1.52	Down	0.015781205	BC002480	222750_s_at	Steroid 5 alpha-reductase 2-like	Hs.590906	79644	SRD5A2L
5.74156	0.171702	5.140067	0.101101	1.52	Down	0.039213506	BI668873	1559351_at	Solute carrier family 16, member 9 (monocarboxylic acid transporter 9)	Hs.499709	220963	SLC16A9
4.545747	0.067517	3.945137	0.144566	1.52	Down	0.019701885	AI349506	209574_s_at	Chromosome 18 open reading frame 1	Hs.149363	753	C18orf1
6.888743	0.079066	6.28822	0.18335	1.52	Down	0.039645546	AI684761	242774_at	Spectrin repeat containing, nuclear envelope 2	Hs.525392	23224	SYNE2
9.6271	0.012598	9.026663	0.097484	1.52	Down	0.003635322	NM_014663	203204_s_at	Jumonji domain containing 2A	Hs.155983	9682	JMJD2A
7.50319	0.07425	6.903557	0.056563	1.52	Down	0.003018525	AF338650	209493_at	PDZ domain containing 2	-	23037	-
6.56093	0.138317	7.16046	0.09247	1.52	Up	0.022689919	BC006121	224461_s_at	Apoptosis-inducing factor, mitochondrion-associated, 2	Hs.533655	84883	AIFM2
6.10784	0.082952	6.70715	0.090125	1.51	Up	0.008085887	BC002934	209405_s_at	Family with sequence similarity 3, member A	Hs.289108	60343	FAM3A
7.089493	0.039621	6.49056	0.031752	1.51	Down	0.000295591	NM_015556	202255_s_at	Signal-induced proliferation-associated 1 like 1	Hs.191850	26037	SIPA1L1
8.282703	0.094767	7.683823	0.027202	1.51	Down	0.003711292	BG054893	228287_at	Inhibitor of growth family, member 5	Hs.529172	84289	ING5
5.69627	0.09094	6.294887	0.128533	1.51	Up	0.019072292	AA777752	227491_at	CDNA: FLJ22539 fis, clone HRC13227	Hs.17519	-	-
6.641077	0.018584	7.2393	0.16377	1.51	Up	0.022168951	H15073	236685_at	Transcribed locus	Hs.436029	-	-
7.16336	0.047347	6.565367	0.071338	1.51	Down	0.002210782	NM_005374	207984_s_at	Membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)	Hs.514208	4355	MPP2
5.347287	0.114845	5.945243	0.091382	1.51	Up	0.015169964	AB051559	233977_at	KIAA1772	Hs.149020	80000	KIAA1772
6.3051	0.080539	5.7074	0.040528	1.51	Down	0.002686183	AI684746	225562_at	RAS p21 protein activator 3	Hs.369188	22821	RASA3
12.255233	0.037119	12.852467	0.078943	1.51	Up	0.002381965	M83248	209875_s_at	Secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)	Hs.313	6696	SPP1
6.383257	0.08646	5.78617	0.074172	1.51	Down	0.006333894	AA604126	239930_at	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2)	Hs.300834	2590	GALNT2
4.600633	0.177267	5.19759	0.095271	1.51	Up	0.041295639	BC043218	1556247_a_at	Leucine rich repeat containing 62	Hs.220558	114794	LRRC62
10.755167	0.050302	11.351867	0.058618	1.51	Up	0.001511928	BF740216	226740_x_at	Notch homolog 2 (Drosophila)	Hs.515947	4853	NOTCH2
5.080573	0.05279	5.677123	0.133536	1.51	Up	0.014208388	AI686521	241957_x_at	Lin-7 homolog B (C. elegans)	Hs.221737	64130	LIN7B
10.200867	0.006053	10.7974	0.083092	1.51	Up	0.002013691	NM_006886	217801_at	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	Hs.177530	514	ATP5E
5.967147	0.118777	5.370667	0.110675	1.51	Down	0.021314599	AI879064	244463_at	Clone 23688 mRNA sequence	Hs.370287	-	-
5.815373	0.034722	6.411337	0.181949	1.51	Up	0.032361049	U51096	206387_at	Caudal type homeobox transcription factor 2	Hs.174249	1045	CDX2
7.763977	0.053046	7.168077	0.196618	1.51	Down	0.042979583	NM_022105	218325_s_at	Death inducer-obliterator 1	Hs.517172	11083	DIDO1
6.70787	0.098947	6.112173	0.006938	1.51	Down	0.003869262	AI936859	239653_at	Rhotekin	Hs.192854	6242	RTKN
4.8212	0.130354	4.225647	0.133796	1.51	Down	0.033272872	AI655887	237597_at	Transcribed locus	Hs.118228	-	-
6.360973	0.106119	6.9565	0.081781	1.51	Up	0.01128985	U80802	210392_x_at	Nuclear receptor subfamily 6, group A, member 1	Hs.586460	2649	NR6A1
4.35061	0.064548	4.94598	0.133798	1.51	Up	0.016026401	AF094754	205279_s_at	Glycine receptor, beta	Hs.32973	2743	GLRB
5.065833	0.106198	4.470987	0.0532	1.51	Down	0.007447907	AA035771	236115_at	Transcribed locus, weakly similar to NP_001012735.1  protein LOC414767 [Homo sapiens]	Hs.648419	-	-
5.49896	0.050349	4.904543	0.11271	1.51	Down	0.008552453	R55784	242488_at	CDNA FLJ38396 fis, clone FEBRA2007957	Hs.155736	-	-
7.894247	0.025412	7.300297	0.054342	1.51	Down	0.00058413	AA504356	229467_at	Poly(rC) binding protein 2	Hs.546271	5094	PCBP2
7.305477	0.023141	6.712637	0.075812	1.51	Down	0.001708706	BC027454	1554356_at	Golgi autoantigen, golgin subfamily a, 7	Hs.355753	51125	GOLGA7
7.520143	0.054913	6.927403	0.070262	1.51	Down	0.00265965	BE503800	235436_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31	Hs.495410	64794	DDX31
5.863707	0.137832	6.456317	0.092253	1.51	Up	0.023312488	AW792857	1565627_a_at	Leucine-rich repeat kinase 1	Hs.407918	79705	LRRK1
8.165717	0.122473	7.573123	0.047861	1.51	Down	0.010767459	AF319523	216850_at	Small nuclear ribonucleoprotein polypeptide N	Hs.564847	6638	SNRPN
7.822267	0.081054	7.229927	0.171876	1.51	Down	0.035626118	NM_025225	220675_s_at	Patatin-like phospholipase domain containing 3	Hs.377087	80339	PNPLA3
10.5587	0.048614	11.150967	0.05426	1.51	Up	0.0012453	NM_020401	218768_at	Nucleoporin 107kDa	Hs.524574	57122	NUP107
6.25758	0.033792	5.665767	0.062694	1.51	Down	0.001145598	BE670097	229064_s_at	Down syndrome critical region gene 1-like 2	Hs.399958	11123	DSCR1L2
11.506533	0.046041	10.914833	0.05572	1.51	Down	0.00121289	AI885670	208940_at	Selenophosphate synthetase 1	Hs.124027	22929	SEPHS1
4.052507	0.042989	4.643683	0.05223	1.51	Up	0.000944642	AI424899	243967_at	AF4/FMR2 family, member 3	Hs.444414	3899	AFF3
9.20689	0.185254	9.79762	0.06622	1.51	Up	0.039836262	D80004	212056_at	KIAA0182	Hs.461647	23199	KIAA0182
5.644083	0.120573	5.053973	0.04048	1.51	Down	0.009736189	AI469203	210379_s_at	Tousled-like kinase 1	Hs.470586	9874	TLK1
5.73013	0.182105	5.140473	0.079063	1.5	Down	0.041137917	AL120562	238482_at	Kruppel-like factor 7 (ubiquitous)	Hs.471221	8609	KLF7
9.35582	0.003488	9.9454	0.092137	1.5	Up	0.003070917	AA902480	229711_s_at	Carboxypeptidase M	Hs.484551	1368	CPM
7.122143	0.077374	6.532643	0.078144	1.5	Down	0.005843961	AF288410	221572_s_at	Solute carrier family 26, member 6	Hs.631925	65010	SLC26A6
4.701087	0.06053	5.289963	0.061354	1.5	Up	0.002399988	AL038125	243827_at	Zinc finger, AN1-type domain 3	Hs.36959	60685	ZFAND3
5.5153	0.023813	4.92653	0.187639	1.5	Down	0.035774606	BC035640	1570032_at	adaptor-related protein complex 3, beta 2 subunit	-	8120	-
5.368533	0.063049	5.95724	0.110573	1.5	Up	0.009843327	AW450901	227173_s_at	BTB and CNC homology 1, basic leucine zipper transcription factor 2	Hs.269764	60468	BACH2
